stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;176312;-;-;-;-;-;-;2.1;-;-;-
BAS;176401;-;-;-;-;-;-;3.6;-;-;-
BAS;176402;-;-;-;-;-;-;3.4;-;-;-
BAS;176403;-;-;-;-;-;-;1.7;-;-;-
BAS;176404;-;-;-;-;-;-;7.4;-;-;-
BAS;176405;-;-;-;-;-;-;15.1;-;-;-
BAS;176406;-;-;-;-;-;-;17.4;-;-;-
BAS;176407;-;-;-;-;-;-;19.6;-;-;-
BAS;176408;-;-;-;-;-;-;16.1;-;-;-
BAS;176409;-;-;-;-;-;-;12.6;-;-;-
BAS;176410;-;-;-;-;-;-;7.1;-;-;-
BAS;176411;-;-;-;-;-;-;3.9;-;-;-
BAS;176412;-;-;-;-;-;-;1.5;-;-;-
BAS;176501;-;-;-;-;-;-;1.4;-;-;-
BAS;176502;-;-;-;-;-;-;-1.9;-;-;-
BAS;176503;-;-;-;-;-;-;6.0;-;-;-
BAS;176504;-;-;-;-;-;-;8.7;-;-;-
BAS;176505;-;-;-;-;-;-;13.1;-;-;-
BAS;176506;-;-;-;-;-;-;18.1;-;-;-
BAS;176507;-;-;-;-;-;-;17.3;-;-;-
BAS;176508;-;-;-;-;-;-;17.6;-;-;-
BAS;176509;-;-;-;-;-;-;14.0;-;-;-
BAS;176510;-;-;-;-;-;-;9.9;-;-;-
BAS;176511;-;-;-;-;-;-;2.9;-;-;-
BAS;176512;-;-;-;-;-;-;-1.9;-;-;-
BAS;176601;-;-;-;-;-;-;-7.8;-;-;-
BAS;176602;-;-;-;-;-;-;-2.2;-;-;-
BAS;176603;-;-;-;-;-;-;3.4;-;-;-
BAS;176604;-;-;-;-;-;-;10.5;-;-;-
BAS;176605;-;-;-;-;-;-;14.4;-;-;-
BAS;176606;-;-;-;-;-;-;16.8;-;-;-
BAS;176607;-;-;-;-;-;-;17.2;-;-;-
BAS;176608;-;-;-;-;-;-;18.2;-;-;-
BAS;176609;-;-;-;-;-;-;14.9;-;-;-
BAS;176610;-;-;-;-;-;-;9.5;-;-;-
BAS;176611;-;-;-;-;-;-;2.6;-;-;-
BAS;176612;-;-;-;-;-;-;-1.9;-;-;-
BAS;176701;-;-;-;-;-;-;-5.9;-;-;-
BAS;176702;-;-;-;-;-;-;4.9;-;-;-
BAS;176703;-;-;-;-;-;-;3.4;-;-;-
BAS;176704;-;-;-;-;-;-;7.2;-;-;-
BAS;176705;-;-;-;-;-;-;12.0;-;-;-
BAS;176706;-;-;-;-;-;-;15.9;-;-;-
