stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
PAY;199907;254;0;54;959.6;80.4;16485;19.2;8.8;31.1;71.7
PAY;199908;188;0;64;958.0;108.7;11444;18.3;9.5;28.9;77.5
PAY;199909;149;0;58;957.1;130.2;10870;16.5;9.1;27.6;79.5
PAY;199910;73;0;75;960.7;120.2;4892;9.3;0.2;19.4;87.9
PAY;199911;40;1;85;963.5;45.9;2306;2.4;-5.8;13.8;86.8
PAY;199912;38;0;69;958.5;75.7;4146;2.2;-7.6;11.3;79.0
PAY;200001;45;1;72;967.6;4.8;4254;0.0;-14.0;12.1;85.4
PAY;200002;71;0;66;966.4;76.3;5822;3.7;-4.5;15.6;79.9
PAY;200003;126;0;61;963.0;20.9;9678;6.2;-4.2;18.4;70.5
PAY;200004;166;0;70;951.6;74.0;9509;9.3;-2.5;23.5;73.1
PAY;200005;226;0;58;959.2;99.6;13886;15.1;4.5;27.5;71.7
PAY;200006;260;0;48;962.8;57.7;16596;17.9;7.1;30.0;69.6
PAY;200007;214;0;63;957.7;167.0;12766;16.4;5.6;29.7;73.5
PAY;200008;205;0;46;961.3;81.9;15815;18.9;10.2;30.5;74.8
PAY;200009;168;0;50;958.7;58.4;13711;15.1;5.9;27.5;78.5
PAY;200010;75;0;77;958.8;124.9;4612;10.3;0.4;19.1;84.7
PAY;200011;49;0;75;953.1;111.9;4400;5.6;-2.2;12.6;84.4
PAY;200012;30;0;79;956.3;43.4;2212;3.6;-5.1;12.7;85.9
PAY;200101;38;0;79;956.4;132.0;3385;1.7;-5.2;9.3;85.4
PAY;200102;76;0;64;960.8;35.4;5993;3.2;-7.1;15.5;75.4
PAY;200103;87;1;87;950.8;266.2;3407;7.4;-3.9;18.8;81.6
PAY;200104;153;0;75;957.0;88.2;6827;7.3;-1.8;19.3;74.0
PAY;200105;225;0;62;958.3;55.5;13167;15.4;4.4;30.0;71.4
PAY;200106;250;0;56;960.7;134.4;15058;15.9;3.1;29.7;71.5
PAY;200107;243;0;54;959.0;117.6;15614;19.0;8.6;30.4;70.9
PAY;200108;214;0;49;960.6;81.9;15393;19.4;8.3;31.0;73.2
PAY;200109;129;0;74;958.6;95.1;7016;12.1;3.7;23.2;78.9
PAY;200110;102;0;60;962.6;67.3;9239;12.9;4.9;24.7;85.4
PAY;200111;44;0;81;964.2;42.9;3063;3.1;-2.3;11.1;82.7
PAY;200112;38;0;73;964.4;15.3;4738;0.3;-11.9;10.4;78.5
PAY;200201;44;0;70;968.6;29.2;4084;0.2;-10.5;14.0;84.3
PAY;200202;65;0;74;960.4;50.3;4011;5.5;-4.7;14.7;74.6
PAY;200203;142;1;54;960.6;62.7;11481;6.6;-3.3;18.5;72.1
PAY;200204;194;0;57;956.6;27.1;12761;9.0;-1.3;21.3;65.8
PAY;200205;188;0;70;957.6;188.9;10361;12.4;1.5;26.1;76.0
PAY;200206;258;0;51;959.6;56.8;16123;19.1;7.7;33.1;68.9
PAY;200207;227;0;54;958.8;107.5;13935;18.5;7.5;30.6;71.0
PAY;200208;185;0;63;958.5;72.3;11886;17.5;9.7;29.1;77.4
PAY;200209;138;0;66;960.3;51.9;8888;13.2;1.0;24.2;80.4
PAY;200210;89;0;69;958.1;133.5;7415;10.1;-0.6;21.7;81.9
PAY;200211;36;0;88;954.1;174.7;2016;6.5;-0.2;15.1;89.0
PAY;200212;22;0;93;958.5;58.3;500;4.0;-2.0;11.3;87.3
PAY;200301;36;0;81;958.9;40.3;2223;0.3;-11.2;14.3;83.0
PAY;200302;77;0;65;961.8;12.2;5322;-1.1;-12.0;12.1;78.6
PAY;200303;162;0;41;964.6;41.9;14616;7.1;-3.8;19.8;66.9
PAY;200304;193;0;54;957.7;50.8;13413;9.4;-4.8;23.3;66.5
PAY;200305;210;0;66;961.1;50.7;11962;14.6;1.5;27.4;73.2
PAY;200306;291;0;48;959.5;44.6;19738;22.4;11.0;34.6;63.2
PAY;200307;252;0;49;960.0;63.9;16924;20.4;9.3;35.5;63.9
PAY;200308;226;0;40;960.6;82.1;17717;22.5;9.8;37.2;60.9
PAY;200309;170;0;45;963.2;61.7;13553;14.4;3.9;25.8;75.9
PAY;200310;80;0;74;956.2;109.8;5626;6.8;-4.2;19.0;85.3
PAY;200311;48;0;76;959.9;59.4;3317;4.1;-2.1;13.2;92.3
PAY;200312;40;0;67;961.4;16.9;4985;1.0;-9.1;10.9;83.7
PAY;200401;40;3;87;955.4;128.5;2331;1.2;-11.1;12.4;82.9
PAY;200402;91;0;64;962.1;24.0;8423;1.9;-9.7;13.7;75.0
PAY;200403;125;0;61;962.6;53.4;8465;4.0;-5.2;19.8;75.3
PAY;200404;180;0;67;955.4;45.3;10296;9.1;-1.7;21.9;69.2
PAY;200405;237;0;54;957.4;38.4;14721;12.2;2.2;26.7;67.8
PAY;200406;236;0;60;961.5;89.4;13099;16.6;7.5;30.3;71.1
PAY;200407;231;0;57;960.6;58.8;13837;18.1;6.0;30.7;70.3
PAY;200408;190;0;62;958.2;133.4;11837;18.5;7.8;32.4;74.8
PAY;200409;163;0;52;963.7;44.5;12178;15.1;4.0;27.1;76.7
PAY;200410;81;0;74;956.1;179.6;6059;11.5;4.4;24.2;86.5
PAY;200411;48;0;74;963.1;12.9;3783;4.1;-5.7;14.8;83.5
PAY;200412;26;1;91;962.1;65.0;1538;0.7;-7.1;9.2;87.4
PAY;200501;52;2;64;966.3;35.2;5282;-0.3;-15.3;12.4;82.7
PAY;200502;87;1;66;959.6;19.1;6204;-1.2;-11.2;9.5;79.3
PAY;200503;136;0;60;959.3;29.2;10312;5.3;-14.0;20.9;74.1
PAY;200504;148;0;70;957.1;128.1;8104;8.9;-0.9;24.8;73.2
PAY;200505;214;0;64;960.2;71.0;12456;13.6;2.5;29.1;71.2
PAY;200506;276;0;52;961.4;26.3;17548;18.5;3.2;33.1;64.7
PAY;200507;233;0;52;959.6;58.5;14738;19.1;7.5;35.4;66.7
PAY;200508;186;0;60;960.6;86.4;12234;16.8;6.5;28.8;73.9
PAY;200509;147;0;59;961.3;84.4;9933;15.4;4.3;27.9;80.0
PAY;200510;91;0;62;962.3;80.1;8007;10.6;2.6;19.2;88.0
PAY;200511;61;1;63;960.3;26.5;6837;3.8;-10.3;17.0;84.1
PAY;200512;36;1;77;960.3;53.8;2897;-0.5;-14.1;8.1;82.7
PAY;200601;46;0;73;964.4;11.0;3825;-1.5;-7.4;7.5;86.0
PAY;200602;61;0;85;956.7;39.0;3132;0.1;-7.8;10.7;82.5
PAY;200603;121;2;73;954.5;136.9;7345;3.8;-7.6;21.2;77.2
PAY;200604;168;0;67;957.9;153.0;10069;8.9;-1.5;21.2;73.9
PAY;200605;189;0;77;960.4;110.3;9405;13.3;1.5;24.2;73.3
PAY;200606;281;0;46;962.7;35.5;18268;17.9;3.3;30.5;66.9
PAY;200607;264;0;42;962.1;16.4;18278;22.5;12.0;34.6;64.6
PAY;200608;161;0;72;957.6;174.4;8387;15.5;6.0;25.1;75.6
PAY;200609;147;0;66;959.4;69.8;9632;16.8;7.6;28.3;81.8
PAY;200610;95;0;71;959.2;76.3;7820;12.4;3.6;21.4;85.9
PAY;200611;59;0;67;963.2;32.9;5663;6.2;-4.9;15.9;83.4
PAY;200612;37;0;78;967.8;67.3;3474;2.0;-6.2;14.9;86.8
PAY;200701;49;0;73;964.9;41.9;4484;4.3;-11.3;14.3;81.9
PAY;200702;80;0;66;956.3;74.3;6977;4.7;-3.5;13.8;82.4
PAY;200703;138;0;60;958.6;75.7;9878;5.4;-2.7;15.9;78.0
PAY;200704;241;0;40;960.7;3.0;17966;12.8;-0.8;26.1;66.5
PAY;200705;216;0;72;956.1;139.4;11469;14.2;1.7;28.8;75.6
PAY;200706;235;0;73;957.3;160.6;11114;17.3;9.6;28.3;77.2
PAY;200707;238;0;61;959.7;163.5;13242;17.8;7.3;31.8;73.1
PAY;200708;203;0;65;958.9;178.5;12490;17.4;8.6;31.1;78.8
PAY;200709;180;0;52;962.8;43.6;13245;13.2;3.7;25.7;78.2
PAY;200710;99;0;69;964.2;33.4;7575;9.3;0.4;21.0;83.9
PAY;200711;54;0;68;962.3;24.7;5006;2.9;-7.7;12.3;83.0
PAY;200712;29;0;87;965.9;66.5;1933;0.9;-8.4;10.5;85.2
PAY;200801;53;0;68;963.5;54.2;5688;2.6;-5.1;12.3;84.4
PAY;200802;95;0;45;968.4;26.2;9375;3.1;-6.5;14.8;80.6
PAY;200803;128;0;77;953.0;44.5;7083;4.9;-5.6;18.5;71.0
PAY;200804;157;0;81;954.3;110.8;7813;7.9;-2.2;21.6;76.1
PAY;200805;227;0;74;956.4;64.9;11706;14.5;4.0;24.8;74.5
PAY;200806;244;0;64;959.7;48.2;12530;17.4;6.0;30.5;75.9
PAY;200807;261;0;54;959.9;100.7;15750;18.6;7.8;31.0;71.9
PAY;200808;208;0;62;959.3;89.8;13281;18.0;6.6;29.4;75.6
PAY;200809;145;0;66;960.3;117.5;8700;12.4;1.8;26.1;82.6
PAY;200810;84;0;74;961.5;99.4;5687;9.8;-0.4;21.8;86.5
PAY;200811;56;0;75;958.0;19.7;4654;4.6;-6.1;14.5;86.7
PAY;200812;34;5;82;960.0;73.4;2181;0.1;-8.8;7.5;88.2
PAY;200901;44;7;89;956.7;36.7;2355;-2.5;-11.9;8.2;88.8
PAY;200902;89;1;77;956.9;36.1;5531;0.1;-7.9;11.4;83.8
PAY;200903;124;0;71;958.1;49.8;7819;4.9;-4.8;15.9;73.9
PAY;200904;203;0;65;955.9;21.8;12157;11.0;1.3;21.5;71.1
PAY;200905;249;0;66;961.8;42.0;14333;15.5;1.8;32.0;70.9
PAY;200906;276;0;65;959.2;74.2;14593;16.9;6.7;29.7;71.9
PAY;200907;243;0;62;960.3;87.4;13394;19.0;9.4;29.8;71.3
PAY;200908;243;0;45;961.6;62.0;17108;20.0;6.4;33.9;71.6
PAY;200909;167;0;54;962.6;34.9;11142;15.4;5.0;29.9;79.3
PAY;200910;108;0;67;961.1;31.7;8918;9.4;-2.9;27.7;80.7
PAY;200911;50;0;83;955.8;111.8;2895;7.0;-1.2;17.4;86.7
PAY;200912;33;0;84;951.7;124.3;2142;1.3;-13.6;9.6;84.4
PAY;201001;41;2;91;955.8;27.1;2018;-1.5;-8.4;6.8;85.7
PAY;201002;78;1;86;948.7;56.0;3545;0.7;-13.3;12.7;79.2
PAY;201003;134;0;70;959.3;36.2;8789;4.5;-9.8;18.5;70.1
PAY;201004;217;0;62;960.3;13.3;13266;10.0;-1.6;25.0;66.8
PAY;201005;196;0;80;956.7;69.4;8000;12.2;3.5;28.1;75.8
PAY;201006;241;0;69;957.8;37.5;12397;17.0;4.9;29.7;74.3
PAY;201007;270;0;54;961.2;21.1;16903;20.8;8.8;34.2;66.4
PAY;201008;194;0;65;959.9;116.5;11110;17.8;7.0;31.1;75.0
PAY;201009;181;0;62;959.4;22.6;12972;13.4;2.1;24.5;76.8
PAY;201010;90;0;76;957.3;32.9;6353;8.7;-2.3;22.2;82.8
PAY;201011;56;2;81;951.2;77.0;4290;5.3;-14.5;18.6;83.5
PAY;201012;44;5;80;954.7;83.9;3821;-0.9;-15.4;11.5;84.9
PAY;201101;50;0;74;961.5;21.1;4415;1.3;-9.6;14.4;83.9
PAY;201102;85;0;65;960.8;18.3;6866;2.5;-7.8;14.0;81.5
PAY;201103;144;0;57;962.4;18.1;11116;6.3;-4.8;18.9;73.1
PAY;201104;245;0;45;960.5;16.5;17210;11.9;-0.9;25.0;65.0
PAY;201105;274;0;58;961.7;66.8;18027;15.1;0.6;29.1;66.5
PAY;201106;238;0;74;960.7;71.7;11710;16.7;6.3;32.0;74.0
PAY;201107;247;0;64;957.6;102.3;13465;16.6;5.4;29.0;72.5
PAY;201108;240;0;55;959.8;47.8;16001;19.3;6.4;33.5;71.4
PAY;201109;183;0;55;962.1;67.6;13750;16.4;4.5;29.3;79.2
PAY;201110;109;0;61;964.3;44.7;9394;9.7;-1.6;23.4;86.4
PAY;201111;49;0;77;963.7;11.2;3679;4.9;-2.4;14.4;93.4
PAY;201112;34;0;83;961.9;95.1;2503;3.8;-6.7;13.1;84.1
PAY;201201;44;0;77;965.7;65.0;4033;2.7;-7.7;11.4;83.4
PAY;201202;103;1;50;966.7;0.5;8653;-3.6;-17.9;14.1;71.7
PAY;201203;181;0;40;967.8;19.8;16387;7.4;-3.7;21.3;68.0
PAY;201204;169;0;83;949.6;101.2;7866;8.9;-1.7;24.4;74.6
PAY;201205;254;0;60;959.0;57.3;14656;13.9;-1.1;28.2;71.4
PAY;201206;247;0;69;958.8;108.5;12509;17.7;5.8;30.9;75.5
PAY;201207;250;0;59;960.4;95.7;14522;18.6;7.9;33.3;69.7
PAY;201208;233;0;54;961.3;69.0;16104;19.6;8.5;33.0;72.9
PAY;201209;143;0;68;960.1;108.4;8807;14.3;3.3;27.9;81.7
PAY;201210;89;0;76;956.9;81.3;6517;10.2;-2.4;23.2;85.5
PAY;201211;50;0;86;957.2;170.8;3300;6.0;-0.8;17.1;87.6
PAY;201212;38;2;81;958.5;102.9;2635;2.2;-12.9;12.8;83.5
PAY;201301;50;2;78;957.9;37.2;4235;0.7;-10.8;12.3;83.7
PAY;201302;83;3;81;956.6;46.9;4116;-0.9;-13.3;9.5;80.4
PAY;201303;100;0;83;949.6;72.3;4803;2.6;-6.4;13.5;81.6
PAY;201304;166;0;78;957.2;91.5;8012;9.2;-0.5;23.8;75.5
PAY;201305;187;0;82;955.4;117.8;7256;10.9;2.6;21.9;77.6
PAY;201306;262;0;63;961.0;53.9;13890;16.2;5.5;32.0;72.8
PAY;201307;280;0;47;962.1;90.1;18133;20.6;8.6;33.9;70.3
PAY;201308;247;0;46;961.4;69.0;17262;18.6;8.3;32.1;73.6
PAY;201309;163;0;65;960.1;75.2;10569;15.0;5.8;28.4;80.0
PAY;201310;85;0;78;960.5;136.6;5102;11.5;1.1;21.9;87.9
PAY;201311;52;0;82;958.7;89.5;4136;4.7;-6.8;18.1;82.3
PAY;201312;46;0;71;965.7;77.3;4599;0.5;-6.9;14.3;89.5
PAY;201401;48;0;79;953.9;77.3;4154;2.8;-5.6;12.7;86.7
PAY;201402;74;0;80;953.5;95.3;4393;3.6;-3.9;11.1;85.0
PAY;201403;160;0;56;959.2;28.9;12658;6.7;-2.9;21.1;73.6
PAY;201404;202;0;69;957.2;63.8;12155;10.7;-1.5;21.4;71.0
PAY;201405;229;0;71;959.2;81.8;11477;12.4;0.6;24.6;73.1
PAY;201406;296;0;57;959.6;42.0;17803;17.7;5.4;31.9;68.5
PAY;201407;213;0;76;958.4;192.8;10010;17.7;6.9;30.2;80.8
PAY;201408;201;0;73;958.8;90.0;10060;17.0;7.8;28.5;75.9
PAY;201409;176;0;57;960.8;21.2;12863;15.2;4.9;26.5;81.4
PAY;201410;99;0;68;961.0;139.6;7952;12.4;0.3;23.1;87.6
PAY;201411;42;0;87;955.0;84.1;2449;6.5;1.0;12.7;94.1
PAY;201412;38;0;78;963.1;24.5;3588;3.5;-11.3;13.6;82.9
PAY;201501;47;1;77;961.5;64.2;3636;1.7;-7.7;15.2;83.8
PAY;201502;75;1;76;958.2;32.6;4631;0.1;-9.3;11.0;82.1
PAY;201503;141;0;67;962.3;47.7;10650;6.3;-3.6;17.1;72.1
PAY;201504;211;0;59;962.7;65.2;13790;9.8;-2.2;24.0;65.6
PAY;201505;233;0;70;959.9;99.7;13299;14.2;4.3;28.7;69.5
PAY;201506;283;0;61;961.9;72.2;15689;18.5;6.6;30.8;69.1
PAY;201507;292;0;40;960.2;30.7;19602;22.5;8.6;37.9;58.4
PAY;201508;214;0;56;959.9;73.7;14256;19.8;8.7;35.6;72.5
PAY;201509;167;0;57;960.3;64.0;11565;13.2;2.1;25.3;75.7
PAY;201510;91;0;78;960.3;42.0;6020;9.0;-0.3;18.3;85.4
PAY;201511;65;0;67;965.1;40.1;6157;7.2;-5.4;21.1;82.2
PAY;201512;39;0;77;971.8;11.2;2949;2.8;-4.1;12.2;94.8
PAY;201601;47;1;78;958.6;119.6;3776;3.1;-9.9;11.9;84.4
PAY;201602;57;0;87;956.2;71.4;2707;4.1;-3.7;16.5;80.9
PAY;201603;137;0;62;956.1;32.1;8329;4.9;-3.5;19.2;74.1
PAY;201604;163;0;80;955.8;118.9;8128;8.9;-1.9;19.5;76.3
PAY;201605;227;0;74;956.8;130.3;11832;12.7;0.6;26.3;74.4
PAY;201606;227;0;74;958.7;129.4;9445;16.8;8.5;30.9;78.5
PAY;201607;268;0;51;962.0;114.1;17246;19.9;7.9;33.6;70.7
PAY;201608;243;0;45;963.3;50.1;16913;19.3;7.1;32.1;71.9
PAY;201609;176;0;54;962.3;65.6;13342;16.6;6.3;28.3;78.9
PAY;201610;89;0;76;962.7;83.7;6463;8.4;-1.4;17.8;85.5
PAY;201611;50;0;83;958.6;104.2;3583;4.9;-3.9;15.8;85.7
PAY;201612;33;0;85;972.0;0.2;2017;-0.3;-5.4;10.6;93.2
PAY;201701;44;2;84;964.6;15.0;2345;-2.7;-14.2;8.1;84.2
PAY;201702;84;0;74;960.4;54.1;6081;4.2;-2.5;18.5;80.4
PAY;201703;150;0;71;960.5;43.5;10859;8.2;-1.1;20.1;75.0
PAY;201704;223;0;50;961.8;40.8;15014;9.1;-2.9;23.0;65.9
PAY;201705;240;0;68;960.1;92.3;13732;14.1;0.8;28.1;73.4
PAY;201706;291;0;54;959.4;61.0;17231;19.8;5.6;33.5;68.6
PAY;201707;247;0;67;960.3;48.3;13350;20.0;9.7;33.5;67.2
PAY;201708;221;0;60;961.5;61.8;14309;19.8;8.3;34.8;71.4
PAY;201709;159;0;73;960.2;28.6;9731;13.4;2.6;26.7;74.8
PAY;201710;124;0;52;965.5;19.4;11660;11.0;-2.2;23.0;75.9
PAY;201711;52;0;77;960.5;58.0;3907;4.9;-2.9;16.1;79.3
PAY;201712;37;1;84;960.6;126.7;2838;1.6;-6.6;12.1;84.4
PAY;201801;40;0;91;959.5;112.1;2308;4.8;-3.0;12.9;85.0
PAY;201802;67;0;80;956.0;24.9;3648;-0.3;-14.2;9.1;76.6
PAY;201803;110;2;83;947.5;76.3;4787;3.9;-7.2;13.3;80.7
PAY;201804;225;0;61;956.4;16.1;14536;12.2;-1.7;25.8;67.6
PAY;201805;222;-;-;957.8;83.3;10851;14.9;4.8;26.2;76.1
PAY;201806;292;-;-;959.6;140.1;17178;18.5;7.5;30.0;70.4
PAY;201807;287;-;-;959.4;113.3;19059;20.5;9.3;32.1;68.9
PAY;201808;238;-;-;961.0;31.3;16823;20.5;6.6;32.8;67.3
PAY;201809;189;-;-;964.1;19.4;14404;16.4;2.6;30.1;69.6
PAY;201810;112;-;-;960.1;23.8;10490;10.6;-0.5;23.5;79.2
PAY;201811;39;-;-;959.0;41.3;1745;5.6;-2.0;15.5;90.0
PAY;201812;35;-;-;964.8;98.5;2614;4.0;-6.3;13.8;85.8
