stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx;ure200m0
GRH;190902;-;-;-;-;-;-;-;-;-;-
GRH;190903;-;-;-;-;-;-;-;-;-;-
GRH;190904;-;-;-;-;-;-;-;-;-;-
GRH;190905;-;-;-;-;-;-;-;-;-;-
GRH;190906;-;-;-;-;-;-;-;-;-;-
GRH;190907;-;-;-;-;-;-;-;-;-;-
GRH;190908;-;-;-;-;-;-;-;-;-;-
GRH;190909;-;-;-;-;-;-;-;-;-;-
GRH;190910;-;-;-;-;-;-;-;-;-;-
GRH;190911;-;-;-;-;-;-;-;-;-;-
GRH;190912;-;-;-;-;-;-;-;-;-;-
GRH;191001;-;-;-;-;-;-;-;-;-;-
GRH;191002;-;-;-;-;-;-;-;-;-;-
GRH;191003;-;-;-;-;-;-;-;-;-;-
GRH;191004;-;-;-;-;-;-;-;-;-;-
GRH;191005;-;-;-;-;-;-;-;-;-;-
GRH;191006;-;-;-;-;-;-;-;-;-;-
GRH;191007;-;-;-;-;-;-;-;-;-;-
GRH;191008;-;-;-;-;-;-;-;-;-;-
GRH;191009;-;-;-;-;-;-;-;-;-;-
GRH;191010;-;-;-;-;-;-;-;-;-;-
GRH;191011;-;-;-;-;-;-;-;-;-;-
GRH;191012;-;-;-;-;-;-;-;-;-;-
GRH;191101;-;-;-;-;-;-;-;-;-;-
GRH;191102;-;-;-;-;-;-;-;-;-;-
GRH;191103;-;-;-;-;-;-;-;-;-;-
GRH;191104;-;-;-;-;-;-;-;-;-;-
GRH;191105;-;-;-;-;-;-;-;-;-;-
GRH;191106;-;-;-;-;-;-;-;-;-;-
GRH;191107;-;-;-;-;-;-;-;-;-;-
GRH;191108;-;-;-;-;-;-;-;-;-;-
GRH;191109;-;-;-;-;-;-;-;-;-;-
GRH;191110;-;-;-;-;-;-;-;-;-;-
GRH;191111;-;-;-;-;-;-;-;-;-;-
GRH;191112;-;-;-;-;-;-;-;-;-;-
GRH;191201;-;-;-;-;-;-;-;-;-;-
GRH;191202;-;-;-;-;-;-;-;-;-;-
GRH;191203;-;-;-;-;-;-;-;-;-;-
GRH;191204;-;-;-;-;-;-;-;-;-;-
GRH;191205;-;-;-;-;-;-;-;-;-;-
GRH;191206;-;-;-;-;-;-;-;-;-;-
GRH;191207;-;-;-;-;-;-;-;-;-;-
GRH;191208;-;-;-;-;-;-;-;-;-;-
GRH;191209;-;-;-;-;-;-;-;-;-;-
GRH;191210;-;-;-;-;-;-;-;-;-;-
GRH;191211;-;-;-;-;-;-;-;-;-;-
GRH;191212;-;-;-;-;-;-;-;-;-;-
GRH;191301;-;-;-;-;-;-;-;-;-;-
GRH;191302;-;-;-;-;-;-;-;-;-;-
GRH;191303;-;-;-;-;-;-;-;-;-;-
GRH;191304;-;-;-;-;-;-;-;-;-;-
GRH;191305;-;-;-;-;-;-;-;-;-;-
GRH;191306;-;-;-;-;-;-;-;-;-;-
GRH;191307;-;-;-;-;-;-;-;-;-;-
GRH;191308;-;-;-;-;-;-;-;-;-;-
GRH;191309;-;-;-;-;-;-;-;-;-;-
GRH;191310;-;-;-;-;-;-;-;-;-;-
GRH;191311;-;-;-;-;-;-;-;-;-;-
GRH;191312;-;-;-;-;-;-;-;-;-;-
GRH;191401;-;-;-;-;-;-;-;-;-;-
GRH;191402;-;-;-;-;-;-;-;-;-;-
GRH;191403;-;-;-;-;-;-;-;-;-;-
GRH;191404;-;-;-;-;-;-;-;-;-;-
GRH;191405;-;-;-;-;-;-;-;-;-;-
GRH;191406;-;-;-;-;-;-;-;-;-;-
GRH;191407;-;-;-;-;-;-;-;-;-;-
GRH;191408;-;-;-;-;-;-;-;-;-;-
GRH;191409;-;-;-;-;-;-;-;-;-;-
GRH;191410;-;-;-;-;-;-;-;-;-;-
GRH;191411;-;-;-;-;-;-;-;-;-;-
GRH;191412;-;-;-;-;-;-;-;-;-;-
GRH;191501;-;-;-;-;-;-;-;-;-;-
GRH;191502;-;-;-;-;-;-;-;-;-;-
GRH;191503;-;-;-;-;-;-;-;-;-;-
GRH;191504;-;-;-;-;-;-;-;-;-;-
GRH;191505;-;-;-;-;-;-;-;-;-;-
GRH;191506;-;-;-;-;-;-;-;-;-;-
GRH;191507;-;-;-;-;-;-;-;-;-;-
GRH;191508;-;-;-;-;-;-;-;-;-;-
GRH;191509;-;-;-;-;-;-;-;-;-;-
GRH;191510;-;-;-;-;-;-;-;-;-;-
GRH;191511;-;-;-;-;-;-;-;-;-;-
GRH;191512;-;-;-;-;-;-;-;-;-;-
GRH;191601;-;-;-;-;-;-;-;-;-;-
GRH;191602;-;-;-;-;-;-;-;-;-;-
GRH;191603;-;-;-;-;-;-;-;-;-;-
GRH;191604;-;-;-;-;-;-;-;-;-;-
GRH;191605;-;-;-;-;-;-;-;-;-;-
GRH;191606;-;-;-;-;-;-;-;-;-;-
GRH;191607;-;-;-;-;-;-;-;-;-;-
GRH;191608;-;-;-;-;-;-;-;-;-;-
GRH;191609;-;-;-;-;-;-;-;-;-;-
GRH;191610;-;-;-;-;-;-;-;-;-;-
GRH;191611;-;-;-;-;-;-;-;-;-;-
GRH;191612;-;-;-;-;-;-;-;-;-;-
GRH;191701;-;-;-;-;-;-;-;-;-;-
GRH;191702;-;-;-;-;-;-;-;-;-;-
GRH;191703;-;-;-;-;-;-;-;-;-;-
GRH;191704;-;-;-;-;-;-;-;-;-;-
GRH;191705;-;-;-;-;-;-;-;-;-;-
GRH;191706;-;-;-;-;-;-;-;-;-;-
GRH;191707;-;-;-;-;-;-;-;-;-;-
GRH;191708;-;-;-;-;-;-;-;-;-;-
GRH;191709;-;-;-;-;-;-;-;-;-;-
GRH;191710;-;-;-;-;-;-;-;-;-;-
GRH;191711;-;-;-;-;-;-;-;-;-;-
GRH;191712;-;-;-;-;-;-;-;-;-;-
GRH;191801;-;-;-;-;-;-;-;-;-;-
GRH;191802;-;-;-;-;-;-;-;-;-;-
GRH;191803;-;-;-;-;-;-;-;-;-;-
GRH;191804;-;-;-;-;-;-;-;-;-;-
GRH;191805;-;-;-;-;-;-;-;-;-;-
GRH;191806;-;-;-;-;-;-;-;-;-;-
GRH;191807;-;-;-;-;-;-;-;-;-;-
GRH;191808;-;-;-;-;-;-;-;-;-;-
GRH;191809;-;-;-;-;-;-;-;-;-;-
GRH;191810;-;-;-;-;-;-;-;-;-;-
GRH;191811;-;-;-;-;-;-;-;-;-;-
GRH;191812;-;-;-;-;-;-;-;-;-;-
GRH;191901;-;-;-;-;-;-;-;-;-;-
GRH;191902;-;-;-;-;-;-;-;-;-;-
GRH;191903;-;-;-;-;-;-;-;-;-;-
GRH;191904;-;-;-;-;-;-;-;-;-;-
GRH;191905;-;-;-;-;-;-;-;-;-;-
GRH;191906;-;-;-;-;-;-;-;-;-;-
GRH;191907;-;-;-;-;-;-;-;-;-;-
GRH;191908;-;-;-;-;-;-;-;-;-;-
GRH;191909;-;-;-;-;-;-;-;-;-;-
GRH;191910;-;-;-;-;-;-;-;-;-;-
GRH;191911;-;-;-;-;-;-;-;-;-;-
GRH;191912;-;-;-;-;-;-;-;-;-;-
GRH;192001;-;-;-;-;-;-;-;-;-;-
GRH;192002;-;-;-;-;-;-;-;-;-;-
GRH;192003;-;-;-;-;-;-;-;-;-;-
GRH;192004;-;-;-;-;-;-;-;-;-;-
GRH;192005;-;-;-;-;-;-;-;-;-;-
GRH;192006;-;-;-;-;-;-;-;-;-;-
GRH;192007;-;-;-;-;-;-;-;-;-;-
GRH;192008;-;-;-;-;-;-;-;-;-;-
GRH;192009;-;-;-;-;-;-;-;-;-;-
GRH;192010;-;-;-;-;-;-;-;-;-;-
GRH;192011;-;-;-;-;-;-;-;-;-;-
GRH;192012;-;-;-;-;-;-;-;-;-;-
GRH;192101;-;-;-;-;-;-;-;-;-;-
GRH;192102;-;-;-;-;-;-;-;-;-;-
GRH;192103;-;-;-;-;-;-;-;-;-;-
GRH;192104;-;-;-;-;-;-;-;-;-;-
GRH;192105;-;-;-;-;-;-;-;-;-;-
GRH;192106;-;-;-;-;-;-;-;-;-;-
GRH;192107;-;-;-;-;-;-;-;-;-;-
GRH;192108;-;-;-;-;-;-;-;-;-;-
GRH;192109;-;-;-;-;-;-;-;-;-;-
GRH;192110;-;-;-;-;-;-;-;-;-;-
GRH;192111;-;-;-;-;-;-;-;-;-;-
GRH;192112;-;-;-;-;-;-;-;-;-;-
GRH;192201;-;-;-;-;-;-;-;-;-;-
GRH;192202;-;-;-;-;-;-;-;-;-;-
GRH;192203;-;-;-;-;-;-;-;-;-;-
GRH;192204;-;-;-;-;-;-;-;-;-;-
GRH;192205;-;-;-;-;-;-;-;-;-;-
GRH;192206;-;-;-;-;-;-;-;-;-;-
GRH;192207;-;-;-;-;-;-;-;-;-;-
GRH;192208;-;-;-;-;-;-;-;-;-;-
GRH;192209;-;-;-;-;-;-;-;-;-;-
GRH;192210;-;-;-;-;-;-;-;-;-;-
GRH;192211;-;-;-;-;-;-;-;-;-;-
GRH;192212;-;-;-;-;-;-;-;-;-;-
GRH;192301;-;-;-;-;-;-;-;-;-;-
GRH;192302;-;-;-;-;-;-;-;-;-;-
GRH;192303;-;-;-;-;-;-;-;-;-;-
GRH;192304;-;-;-;-;-;-;-;-;-;-
GRH;192305;-;-;-;-;-;-;-;-;-;-
GRH;192306;-;-;-;-;-;-;-;-;-;-
GRH;192307;-;-;-;-;-;-;-;-;-;-
GRH;192308;-;-;-;-;-;-;-;-;-;-
GRH;192309;-;-;-;-;-;-;-;-;-;-
GRH;192310;-;-;-;-;-;-;-;-;-;-
GRH;192311;-;-;-;-;-;-;-;-;-;-
GRH;192312;-;-;-;-;-;-;-;-;-;-
GRH;192401;-;-;-;-;-;-;-;-;-;-
GRH;192402;-;-;-;-;-;-;-;-;-;-
GRH;192403;-;-;-;-;-;-;-;-;-;-
GRH;192404;-;-;-;-;-;-;-;-;-;-
GRH;192405;-;-;-;-;-;-;-;-;-;-
GRH;192406;-;-;-;-;-;-;-;-;-;-
GRH;192407;-;-;-;-;-;-;-;-;-;-
GRH;192408;-;-;-;-;-;-;-;-;-;-
GRH;192409;-;-;-;-;-;-;-;-;-;-
GRH;192410;-;-;-;-;-;-;-;-;-;-
GRH;192411;-;-;-;-;-;-;-;-;-;-
GRH;192412;-;-;-;-;-;-;-;-;-;-
GRH;192501;-;-;-;-;-;-;-;-;-;-
GRH;192502;-;-;-;-;-;-;-;-;-;-
GRH;192503;-;-;-;-;-;-;-;-;-;-
GRH;192504;-;-;-;-;-;-;-;-;-;-
GRH;192505;-;-;-;-;-;-;-;-;-;-
GRH;192506;-;-;-;-;-;-;-;-;-;-
GRH;192507;-;-;-;-;-;-;-;-;-;-
GRH;192508;-;-;-;-;-;-;-;-;-;-
GRH;192509;-;-;-;-;-;-;-;-;-;-
GRH;192510;-;-;-;-;-;-;-;-;-;-
GRH;192511;-;-;-;-;-;-;-;-;-;-
GRH;192512;-;-;-;-;-;-;-;-;-;-
GRH;192601;-;-;-;-;-;-;-;-;-;-
GRH;192602;-;-;-;-;-;-;-;-;-;-
GRH;192603;-;-;-;-;-;-;-;-;-;-
GRH;192604;-;-;-;-;-;-;-;-;-;-
GRH;192605;-;-;-;-;-;-;-;-;-;-
GRH;192606;-;-;-;-;-;-;-;-;-;-
GRH;192607;-;-;-;-;-;-;-;-;-;-
GRH;192608;-;-;-;-;-;-;-;-;-;-
GRH;192609;-;-;-;-;-;-;-;-;-;-
GRH;192610;-;-;-;-;-;-;-;-;-;-
GRH;192611;-;-;-;-;-;-;-;-;-;-
GRH;192612;-;-;-;-;-;-;-;-;-;-
GRH;192701;-;-;-;-;-;-;-;-;-;-
GRH;192702;-;-;-;-;-;-;-;-;-;-
GRH;192703;-;-;-;-;-;-;-;-;-;-
GRH;192704;-;-;-;-;-;-;-;-;-;-
GRH;192705;-;-;-;-;-;-;-;-;-;-
GRH;192706;-;-;-;-;-;-;-;-;-;-
GRH;192707;-;-;-;-;-;-;-;-;-;-
GRH;192708;-;-;-;-;-;-;-;-;-;-
GRH;192709;-;-;-;-;-;-;-;-;-;-
GRH;192710;-;-;-;-;-;-;-;-;-;-
GRH;192711;-;-;-;-;-;-;-;-;-;-
GRH;192712;-;-;-;-;-;-;-;-;-;-
GRH;192801;-;-;-;-;-;-;-;-;-;-
GRH;192802;-;-;-;-;-;-;-;-;-;-
GRH;192803;-;-;-;-;-;-;-;-;-;-
GRH;192804;-;-;-;-;-;-;-;-;-;-
GRH;192805;-;-;-;-;-;-;-;-;-;-
GRH;192806;-;-;-;-;-;-;-;-;-;-
GRH;192807;-;-;-;-;-;-;-;-;-;-
GRH;192808;-;-;-;-;-;-;-;-;-;-
GRH;192809;-;-;-;-;-;-;-;-;-;-
GRH;192810;-;-;-;-;-;-;-;-;-;-
GRH;192811;-;-;-;-;-;-;-;-;-;-
GRH;192812;-;-;-;-;-;-;-;-;-;-
GRH;192901;-;-;-;-;-;-;-;-;-;-
GRH;192902;-;-;-;-;-;-;-;-;-;-
GRH;192903;-;-;-;-;-;-;-;-;-;-
GRH;192904;-;-;-;-;-;-;-;-;-;-
GRH;192905;-;-;-;-;-;-;-;-;-;-
GRH;192906;-;-;-;-;-;-;-;-;-;-
GRH;192907;-;-;-;-;-;-;-;-;-;-
GRH;192908;-;-;-;-;-;-;-;-;-;-
GRH;192909;-;-;-;-;-;-;-;-;-;-
GRH;192910;-;-;-;-;-;-;-;-;-;-
GRH;192911;-;-;-;-;-;-;-;-;-;-
GRH;192912;-;-;-;-;-;-;-;-;-;-
GRH;193001;-;-;-;-;-;-;-;-;-;-
GRH;193002;-;-;-;-;-;-;-;-;-;-
GRH;193003;-;-;-;-;-;-;-;-;-;-
GRH;193004;-;-;-;-;-;-;-;-;-;-
GRH;193005;-;-;-;-;-;-;-;-;-;-
GRH;193006;-;-;-;-;-;-;-;-;-;-
GRH;193007;-;-;-;-;-;-;-;-;-;-
GRH;193008;-;-;-;-;-;-;-;-;-;-
GRH;193009;-;-;-;-;-;-;-;-;-;-
GRH;193010;-;-;-;-;-;-;-;-;-;-
GRH;193011;-;-;-;-;-;-;-;-;-;-
GRH;193012;-;-;-;-;-;-;-;-;-;-
GRH;193101;-;-;-;-;-;-;-;-;-;-
GRH;193102;-;-;-;-;-;-;-;-;-;-
GRH;193103;-;-;-;-;-;-;-;-;-;-
GRH;193104;-;-;-;-;-;-;-;-;-;-
GRH;193105;-;-;-;-;-;-;-;-;-;-
GRH;193106;-;-;-;-;-;-;-;-;-;-
GRH;193107;-;-;-;-;-;-;-;-;-;-
GRH;193108;-;-;-;-;-;-;-;-;-;-
GRH;193109;-;-;-;-;-;-;-;-;-;-
GRH;193110;-;-;-;-;-;-;-;-;-;-
GRH;193111;-;-;-;-;-;-;-;-;-;-
GRH;193112;-;-;-;-;-;-;-;-;-;-
GRH;193201;-;-;-;-;188.3;-2.8;-;-;-;-
GRH;193202;-;-;-;-;20.3;-8.8;-;-;-;-
GRH;193203;-;-;-;-;152.7;-4.7;-;-;-;-
GRH;193204;-;-;-;-;153.0;-2.5;-;-;-;-
GRH;193205;-;-;-;-;209.2;2.8;-;-;-;-
GRH;193206;-;-;-;-;177.1;6.2;-;-;-;-
GRH;193207;-;-;-;-;182.2;8.7;-;-;-;-
GRH;193208;-;-;-;-;92.1;11.9;-;-;-;-
GRH;193209;-;-;-;-;100.4;9.8;-;-;-;-
GRH;193210;-;-;-;-;244.4;1.9;-;-;-;-
GRH;193211;-;-;-;-;106.4;0.1;-;-;-;-
GRH;193212;-;-;-;-;5.3;-1.8;-;-;-;-
GRH;193301;-;-;-;-;96.0;-7.7;-;-;-;-
GRH;193302;-;-;-;-;153.5;-6.4;-;-;-;-
GRH;193303;-;-;-;-;89.1;-2.6;-;-;-;-
GRH;193304;-;-;-;-;125.7;0.2;-;-;-;-
GRH;193305;-;-;-;-;400.7;1.8;-;-;-;-
GRH;193306;-;-;-;-;309.0;4.1;-;-;-;-
GRH;193307;-;-;-;-;106.6;10.4;-;-;-;-
GRH;193308;-;-;-;-;57.2;10.5;-;-;-;-
GRH;193309;-;-;-;-;192.2;7.3;-;-;-;-
GRH;193310;-;-;-;-;207.0;2.7;-;-;-;-
GRH;193311;-;-;-;-;142.4;-3.9;-;-;-;-
GRH;193312;-;-;-;-;19.5;-6.8;-;-;-;-
GRH;193401;-;-;-;-;189.7;-5.7;-;-;-;-
GRH;193402;-;-;-;-;33.3;-4.0;-;-;-;-
GRH;193403;-;-;-;-;126.8;-3.6;-;-;-;-
GRH;193404;-;-;-;-;100.4;1.7;-;-;-;-
GRH;193405;-;-;-;-;79.0;5.7;-;-;-;-
GRH;193406;-;-;-;-;231.4;7.2;-;-;-;-
GRH;193407;-;-;-;-;137.3;10.4;-;-;-;-
GRH;193408;-;-;-;-;251.9;7.8;-;-;-;-
GRH;193409;-;-;-;-;69.1;8.1;-;-;-;-
GRH;193410;-;-;-;-;183.5;2.4;-;-;-;-
GRH;193411;-;-;-;-;116.3;-2.0;-;-;-;-
GRH;193412;-;-;-;-;114.3;-2.2;-;-;-;-
GRH;193501;-;-;-;-;226.4;-9.3;-;-;-;-
GRH;193502;-;-;-;-;353.1;-6.0;-;-;-;-
GRH;193503;-;-;-;-;227.9;-4.8;-;-;-;-
GRH;193504;-;-;-;-;305.6;-2.0;-;-;-;-
GRH;193505;-;-;-;-;144.1;1.6;-;-;-;-
GRH;193506;-;-;-;-;140.0;8.8;-;-;-;-
GRH;193507;-;-;-;-;80.1;10.2;-;-;-;-
GRH;193508;-;-;-;-;212.8;8.5;-;-;-;-
GRH;193509;-;-;-;-;112.9;7.8;-;-;-;-
GRH;193510;-;-;-;-;459.7;1.8;-;-;-;-
GRH;193511;-;-;-;-;170.4;-1.2;-;-;-;-
GRH;193512;-;-;-;-;198.1;-6.5;-;-;-;-
GRH;193601;-;-;-;-;184.9;-3.3;-;-;-;-
GRH;193602;-;-;-;-;156.0;-5.9;-;-;-;-
GRH;193603;-;-;-;-;111.2;-2.8;-;-;-;-
GRH;193604;-;-;-;-;196.6;-0.6;-;-;-;-
GRH;193605;-;-;-;-;154.3;4.1;-;-;-;-
GRH;193606;-;-;-;-;189.4;6.7;-;-;-;-
GRH;193607;-;-;-;-;258.9;8.3;-;-;-;-
GRH;193608;-;-;-;-;80.9;9.2;-;-;-;-
GRH;193609;-;-;-;-;291.3;6.1;-;-;-;-
GRH;193610;-;-;-;-;159.9;-1.4;-;-;-;-
GRH;193611;-;-;-;-;54.0;-1.8;-;-;-;-
GRH;193612;-;-;-;-;181.7;-3.8;-;-;-;-
GRH;193701;-;-;-;-;112.6;-3.8;-;-;-;-
GRH;193702;-;-;-;-;344.7;-4.6;-;-;-;-
GRH;193703;-;-;-;-;240.9;-5.4;-;-;-;-
GRH;193704;-;-;-;-;286.0;-1.8;-;-;-;-
GRH;193705;-;-;-;-;165.1;4.6;-;-;-;-
GRH;193706;-;-;-;-;143.7;7.5;-;-;-;-
GRH;193707;-;-;-;-;140.5;9.2;-;-;-;-
GRH;193708;-;-;-;-;143.8;8.7;-;-;-;-
GRH;193709;-;-;-;-;258.7;5.9;-;-;-;-
GRH;193710;-;-;-;-;170.3;3.3;-;-;-;-
GRH;193711;-;-;-;-;100.8;-2.5;-;-;-;-
GRH;193712;-;-;-;-;114.3;-8.3;-;-;-;-
GRH;193801;-;-;-;-;263.6;-6.3;-;-;-;-
GRH;193802;-;-;-;-;113.9;-5.5;-;-;-;-
GRH;193803;-;-;-;-;93.4;-0.8;-;-;-;-
GRH;193804;-;-;-;-;115.9;-4.0;-;-;-;-
GRH;193805;-;-;-;-;216.4;1.9;-;-;-;-
GRH;193806;-;-;-;-;170.5;8.7;-;-;-;-
GRH;193807;-;-;-;-;221.6;8.6;-;-;-;-
GRH;193808;-;-;-;-;160.1;8.7;-;-;-;-
GRH;193809;-;-;-;-;114.8;7.0;-;-;-;-
GRH;193810;-;-;-;-;105.1;3.8;-;-;-;-
GRH;193811;-;-;-;-;52.0;1.5;-;-;-;-
GRH;193812;-;-;-;-;166.8;-5.7;-;-;-;-
GRH;193901;-;-;-;-;161.8;-4.6;-;-;-;-
GRH;193902;-;-;-;-;85.2;-3.6;-;-;-;-
GRH;193903;-;-;-;-;338.0;-7.4;-;-;-;-
GRH;193904;-;-;-;-;194.2;1.0;-;-;-;-
GRH;193905;-;-;-;-;341.5;0.7;-;-;-;-
GRH;193906;-;-;-;-;139.8;7.1;-;-;-;-
GRH;193907;-;-;-;-;201.6;8.3;-;-;-;-
GRH;193908;-;-;-;-;152.9;9.2;-;-;-;-
GRH;193909;-;-;-;-;81.8;5.8;-;-;-;-
GRH;193910;-;-;-;-;303.6;0.6;-;-;-;-
GRH;193911;-;-;-;-;295.2;0.1;-;-;-;-
GRH;193912;-;-;-;-;121.7;-6.0;-;-;-;-
GRH;194001;-;-;-;-;148.6;-7.7;-;-;-;-
GRH;194002;-;-;-;-;229.0;-4.8;-;-;-;-
GRH;194003;-;-;-;-;175.6;-3.8;-;-;-;-
GRH;194004;-;-;-;-;182.7;-1.0;-;-;-;-
GRH;194005;-;-;-;-;227.4;2.8;-;-;-;-
GRH;194006;-;-;-;-;125.6;6.3;-;-;-;-
GRH;194007;-;-;-;-;223.7;7.9;-;-;-;-
GRH;194008;-;-;-;-;152.8;7.8;-;-;-;-
GRH;194009;-;-;-;-;303.6;6.5;-;-;-;-
GRH;194010;-;-;-;-;213.4;2.5;-;-;-;-
GRH;194011;-;-;-;-;212.2;-1.9;-;-;-;-
GRH;194012;-;-;-;-;228.2;-9.1;-;-;-;-
GRH;194101;-;-;-;-;100.1;-7.6;-;-;-;-
GRH;194102;-;-;-;-;176.7;-6.1;-;-;-;-
GRH;194103;-;-;-;-;96.7;-3.0;-;-;-;-
GRH;194104;-;-;-;-;146.5;-2.1;-;-;-;-
GRH;194105;-;-;-;-;265.1;0.4;-;-;-;-
GRH;194106;-;-;-;-;128.2;7.1;-;-;-;-
GRH;194107;-;-;-;-;129.3;9.9;-;-;-;-
GRH;194108;-;-;-;-;267.5;8.0;-;-;-;-
GRH;194109;-;-;-;-;119.5;6.3;-;-;-;-
GRH;194110;-;-;-;-;297.0;0.4;-;-;-;-
GRH;194111;-;-;-;-;112.0;-2.3;-;-;-;-
GRH;194112;-;-;-;-;144.9;-6.2;-;-;-;-
GRH;194201;-;-;-;-;159.0;-10.7;-;-;-;-
GRH;194202;-;-;-;-;74.0;-8.6;-;-;-;-
GRH;194203;-;-;-;-;118.0;-1.0;-;-;-;-
GRH;194204;-;-;-;-;119.2;0.2;-;-;-;-
GRH;194205;-;-;-;-;208.8;3.7;-;-;-;-
GRH;194206;-;-;-;-;129.9;7.9;-;-;-;-
GRH;194207;-;-;-;-;145.5;9.0;-;-;-;-
GRH;194208;-;-;-;-;129.5;9.4;-;-;-;-
GRH;194209;-;-;-;-;194.5;8.3;-;-;-;-
GRH;194210;-;-;-;-;318.7;5.1;-;-;-;-
GRH;194211;-;-;-;-;114.0;-2.9;-;-;-;-
GRH;194212;-;-;-;-;51.0;-3.7;-;-;-;-
GRH;194301;-;-;-;-;213.1;-5.5;-;-;-;-
GRH;194302;-;-;-;-;162.6;-4.5;-;-;-;-
GRH;194303;-;-;-;-;97.2;-1.2;-;-;-;-
GRH;194304;-;-;-;-;234.3;0.5;-;-;-;-
GRH;194305;-;-;-;-;119.5;5.5;-;-;-;-
GRH;194306;-;-;-;-;268.3;6.0;-;-;-;-
GRH;194307;-;-;-;-;137.0;9.3;-;-;-;-
GRH;194308;-;-;-;-;93.1;10.7;-;-;-;-
GRH;194309;-;-;-;-;184.0;7.9;-;-;-;-
GRH;194310;-;-;-;-;23.1;5.9;-;-;-;-
GRH;194311;-;-;-;-;179.3;-3.6;-;-;-;-
GRH;194312;-;-;-;-;71.5;-4.0;-;-;-;-
GRH;194401;-;-;-;-;170.2;-3.8;-;-;-;-
GRH;194402;-;-;-;-;202.9;-9.3;-;-;-;-
GRH;194403;-;-;-;-;313.8;-7.4;-;-;-;-
GRH;194404;-;-;-;-;103.3;0.5;-;-;-;-
GRH;194405;-;-;-;-;98.0;3.8;-;-;-;-
GRH;194406;-;-;-;-;162.6;6.1;-;-;-;-
GRH;194407;-;-;-;-;201.0;8.9;-;-;-;-
GRH;194408;-;-;-;-;48.4;12.1;-;-;-;-
GRH;194409;-;-;-;-;153.5;6.2;-;-;-;-
GRH;194410;-;-;-;-;246.1;0.6;-;-;-;-
GRH;194411;-;-;-;-;400.2;-3.9;-;-;-;-
GRH;194412;-;-;-;-;127.4;-6.7;-;-;-;-
GRH;194501;-;-;-;-;109.2;-10.7;-;-;-;-
GRH;194502;-;-;-;-;205.6;-2.3;-;-;-;-
GRH;194503;-;-;-;-;225.0;-2.4;-;-;-;-
GRH;194504;-;-;-;-;196.9;1.2;-;-;-;-
GRH;194505;-;-;-;-;172.5;4.9;-;-;-;-
GRH;194506;-;-;-;-;92.7;8.7;-;-;-;-
GRH;194507;-;-;-;-;136.8;10.6;-;-;-;-
GRH;194508;-;-;-;-;235.7;8.6;-;-;-;-
GRH;194509;-;-;-;-;300.6;6.7;-;-;-;-
GRH;194510;-;-;-;-;194.3;2.8;-;-;-;-
GRH;194511;-;-;-;-;112.3;-2.1;-;-;-;-
GRH;194512;-;-;-;-;227.3;-5.4;-;-;-;-
GRH;194601;-;-;-;-;112.8;-6.6;-;-;-;-
GRH;194602;-;-;-;-;322.7;-5.4;-;-;-;-
GRH;194603;-;-;-;-;115.9;-1.9;-;-;-;-
GRH;194604;-;-;-;-;35.3;2.5;-;-;-;-
GRH;194605;-;-;-;-;147.3;4.6;-;-;-;-
GRH;194606;-;-;-;-;279.7;6.3;-;-;-;-
GRH;194607;-;-;-;-;192.9;10.0;-;-;-;-
GRH;194608;-;-;-;-;220.4;9.2;-;-;-;-
GRH;194609;-;-;-;-;69.3;8.8;-;-;-;-
GRH;194610;-;-;-;-;123.7;3.1;-;-;-;-
GRH;194611;-;-;-;-;123.5;-0.9;-;-;-;-
GRH;194612;-;-;-;-;116.4;-6.6;-;-;-;-
GRH;194701;-;-;-;-;112.3;-7.6;-;-;-;-
GRH;194702;-;-;-;-;132.3;-6.2;-;-;-;-
GRH;194703;-;-;-;-;232.1;-1.6;-;-;-;-
GRH;194704;-;-;-;-;80.6;3.8;-;-;-;-
GRH;194705;-;-;-;-;224.2;6.5;-;-;-;-
GRH;194706;-;-;-;-;182.6;10.5;-;-;-;-
GRH;194707;-;-;-;-;110.3;11.7;-;-;-;-
GRH;194708;-;-;-;-;69.5;12.3;-;-;-;-
GRH;194709;-;-;-;-;152.2;9.7;-;-;-;-
GRH;194710;-;-;-;-;73.2;5.5;-;-;-;-
GRH;194711;-;-;-;-;352.0;-0.7;-;-;-;-
GRH;194712;-;-;-;-;493.1;-6.8;-;-;-;-
GRH;194801;-;-;-;-;243.9;-4.2;-;-;-;-
GRH;194802;-;-;-;-;262.9;-5.3;-;-;-;-
GRH;194803;-;-;-;-;77.3;0.7;-;-;-;-
GRH;194804;-;-;-;-;172.7;0.7;-;-;-;-
GRH;194805;-;-;-;-;100.9;5.6;-;-;-;-
GRH;194806;-;-;-;-;321.3;5.9;-;-;-;-
GRH;194807;-;-;-;-;322.2;7.3;-;-;-;-
GRH;194808;-;-;-;-;189.3;9.7;-;-;-;-
GRH;194809;-;-;-;-;223.0;7.4;-;-;-;-
GRH;194810;-;-;-;-;80.9;4.8;-;-;-;-
GRH;194811;-;-;-;-;59.4;2.0;-;-;-;-
GRH;194812;-;-;-;-;59.9;-2.7;-;-;-;-
GRH;194901;-;-;-;-;200.2;-3.8;-;-;-;-
GRH;194902;-;-;-;-;90.4;-2.9;-;-;-;-
GRH;194903;-;-;-;-;242.2;-4.8;-;-;-;-
