stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
DAV;191407;-;-;69;843.1;155.7;9228;10.4;-0.3;23.1;67.3
DAV;191408;-;-;44;846.8;133.2;14034;11.9;0.3;23.4;71.6
DAV;191409;-;-;49;846.0;70.3;11070;7.6;-4.4;19.9;76.3
DAV;191410;-;-;58;841.2;75.2;8322;3.5;-5.3;14.5;74.0
DAV;191411;-;-;48;838.2;44.9;5946;-2.5;-20.3;10.5;77.2
DAV;191412;-;-;53;838.0;23.7;4428;-3.6;-19.5;7.9;76.1
DAV;191501;-;-;69;828.8;106.7;3510;-7.3;-24.4;5.2;79.6
DAV;191502;-;-;60;834.0;42.2;5358;-5.5;-21.5;4.6;74.6
DAV;191503;-;-;64;835.9;85.4;7266;-2.9;-22.0;9.5;76.7
DAV;191504;-;-;55;839.2;37.1;11286;1.4;-14.4;13.6;71.8
DAV;191505;-;-;65;841.8;86.3;9840;9.9;0.1;18.9;70.7
DAV;191506;-;-;68;844.2;82.9;9486;12.1;-0.6;22.5;72.1
DAV;191507;-;-;58;845.0;185.2;12138;11.5;0.7;22.7;70.3
DAV;191508;-;-;55;845.3;68.9;11994;10.1;-0.7;21.3;72.8
DAV;191509;-;-;49;843.7;106.9;11364;6.9;-2.6;18.1;75.2
DAV;191510;-;-;60;840.2;5.5;6828;1.4;-8.6;13.1;79.6
DAV;191511;-;-;52;836.9;49.3;5496;-4.1;-23.7;9.1;78.8
DAV;191512;-;-;63;837.9;56.9;3804;-1.5;-16.8;9.5;80.3
DAV;191601;-;-;45;847.8;123.0;6636;-4.8;-17.1;5.5;76.2
DAV;191602;-;-;60;835.7;109.8;5634;-4.6;-21.5;7.2;74.9
DAV;191603;-;-;67;830.2;71.0;7038;-0.9;-15.0;11.0;75.1
DAV;191604;-;-;50;837.5;60.6;11292;2.6;-8.5;13.5;66.7
DAV;191605;-;-;55;842.3;42.3;11262;7.9;-2.0;18.1;66.6
DAV;191606;-;-;69;841.6;204.2;9564;8.3;-1.3;20.2;74.1
DAV;191607;-;-;66;844.8;113.9;10584;11.3;1.1;21.7;72.0
DAV;191608;-;-;50;844.5;128.3;12342;10.9;1.4;21.8;72.4
DAV;191609;-;-;62;842.3;84.7;8424;6.2;-4.0;18.0;80.3
DAV;191610;-;-;45;844.5;105.5;8802;3.0;-9.0;15.8;80.6
DAV;191611;-;-;56;838.8;89.5;4902;-1.6;-14.5;10.7;82.6
DAV;191612;-;-;61;832.5;125.2;4386;-4.1;-18.9;4.8;80.7
DAV;191701;-;-;55;830.6;73.1;4950;-8.8;-25.1;3.6;76.7
DAV;191702;-;-;34;838.6;7.9;8520;-7.5;-23.0;3.0;70.6
DAV;191703;-;-;57;832.5;23.5;9036;-3.6;-16.7;7.2;70.4
DAV;191704;-;-;68;836.5;85.8;7548;-1.2;-14.0;11.0;72.8
DAV;191705;-;-;46;843.6;59.7;12900;9.7;-2.4;21.0;64.7
DAV;191706;-;-;51;847.3;69.5;12414;12.3;1.6;22.1;67.8
DAV;191707;-;-;55;846.8;125.4;11910;12.2;1.1;24.0;71.0
DAV;191708;-;-;51;843.7;184.1;13092;11.2;-0.1;20.8;74.5
DAV;191709;-;-;35;849.0;46.2;13752;10.4;-0.1;22.5;72.4
DAV;191710;-;-;61;839.7;140.8;6996;0.9;-12.7;16.7;83.4
DAV;191711;-;-;47;844.2;45.1;7020;-3.1;-14.3;6.7;80.0
DAV;191712;-;-;45;839.5;35.0;5664;-8.9;-21.0;5.0;79.2
DAV;191801;-;-;35;843.6;33.6;6858;-5.7;-24.9;6.7;74.9
DAV;191802;-;-;26;847.2;36.9;8448;-5.4;-21.4;5.5;72.5
DAV;191803;-;-;45;839.5;37.7;10176;-1.9;-14.0;9.3;73.4
DAV;191804;-;-;68;835.1;54.0;6726;3.3;-12.8;12.5;71.6
DAV;191805;-;-;51;842.9;17.9;11634;8.7;-1.5;21.0;64.5
DAV;191806;-;-;64;843.4;113.2;9552;7.9;-2.4;19.2;72.2
DAV;191807;-;-;51;845.4;76.9;12624;11.8;0.5;25.1;69.2
DAV;191808;-;-;47;846.7;104.6;11904;10.9;-2.4;24.4;69.0
DAV;191809;-;-;49;843.7;129.5;9726;9.0;-1.5;21.3;78.7
DAV;191810;-;-;57;841.7;50.4;6792;2.6;-7.6;14.7;78.4
DAV;191811;-;-;38;842.2;25.2;7632;-1.1;-11.4;15.5;67.9
DAV;191812;-;-;57;840.6;247.9;4410;-3.6;-21.5;5.2;79.8
DAV;191901;-;-;54;834.9;43.8;4938;-7.1;-20.5;3.4;74.8
DAV;191902;-;-;49;833.2;41.8;5778;-6.7;-28.7;5.7;76.0
DAV;191903;-;-;57;835.3;32.7;7296;-2.4;-16.8;8.9;71.0
DAV;191904;-;-;71;836.8;95.8;7524;0.0;-14.0;10.4;79.3
DAV;191905;-;-;43;843.3;60.2;12822;5.5;-8.4;17.2;67.3
DAV;191906;-;-;53;846.8;120.1;11616;10.1;-1.2;22.0;72.5
DAV;191907;-;-;66;843.8;133.1;9558;9.0;0.2;20.0;76.7
DAV;191908;-;-;40;848.0;62.0;15048;13.1;0.0;23.9;72.7
DAV;191909;-;-;34;846.4;57.2;13164;9.8;-4.1;21.9;78.9
DAV;191910;-;-;54;841.9;47.1;8016;-0.2;-14.0;17.2;82.5
DAV;191911;-;-;65;833.8;120.9;4260;-4.0;-17.8;7.9;84.9
DAV;191912;-;-;56;838.5;169.8;3798;-5.7;-23.1;4.3;80.8
DAV;192001;-;-;51;840.9;138.2;5418;-3.8;-17.3;5.9;78.6
DAV;192002;-;-;28;848.3;27.8;9102;-4.3;-16.5;5.7;71.4
DAV;192003;-;-;44;841.4;50.1;10782;-0.4;-17.8;10.3;74.7
DAV;192004;-;-;67;838.2;68.2;7188;2.9;-10.3;16.0;76.1
DAV;192005;-;-;56;846.8;100.4;11160;9.9;-8.3;21.7;72.0
DAV;192006;-;-;68;843.4;72.6;9198;10.2;0.9;21.8;74.7
DAV;192007;-;-;53;846.4;202.4;12276;11.9;0.3;24.8;70.4
DAV;192008;-;-;61;845.5;78.3;8808;9.8;0.4;21.5;77.3
DAV;192009;-;-;62;845.6;202.7;7944;8.4;0.0;18.7;79.9
DAV;192010;-;-;40;841.5;2.3;10008;4.8;-7.1;17.1;78.0
DAV;192011;-;-;34;844.7;0.4;7512;0.2;-11.6;12.9;68.4
DAV;192012;-;-;46;839.2;29.8;4890;-5.1;-15.5;7.3;81.6
DAV;192101;-;-;56;843.6;113.3;4638;-3.2;-17.7;7.4;85.8
DAV;192102;-;-;35;843.1;7.5;8568;-6.2;-17.2;4.9;72.5
DAV;192103;-;-;31;844.4;17.8;12372;-0.8;-15.3;11.5;69.8
DAV;192104;-;-;61;838.3;65.1;7974;1.5;-9.1;13.0;75.0
DAV;192105;-;-;65;841.4;78.7;8862;9.0;-9.0;19.5;70.7
DAV;192106;-;-;61;844.8;132.8;10668;10.1;-1.0;21.7;72.1
DAV;192107;-;-;49;847.5;43.0;13578;14.0;1.1;25.9;68.5
DAV;192108;-;-;53;844.3;88.8;11988;12.0;0.1;24.7;74.7
DAV;192109;-;-;35;847.9;71.4;12636;10.2;-1.2;20.1;78.8
DAV;192110;-;-;28;849.0;44.6;11796;5.9;-6.3;18.1;80.8
DAV;192111;-;-;40;840.7;65.5;7176;-3.4;-13.2;7.5;78.0
DAV;192112;-;-;59;842.0;31.8;4608;-4.1;-18.1;5.9;81.8
DAV;192201;-;-;65;833.9;165.4;3714;-7.4;-23.5;3.0;87.5
DAV;192202;-;-;53;839.5;62.3;5298;-4.9;-26.1;7.4;84.9
DAV;192203;-;-;63;835.9;52.6;7512;-0.8;-14.7;10.5;80.6
DAV;192204;-;-;72;833.9;72.8;7326;1.2;-9.0;13.6;76.2
DAV;192205;-;-;44;847.3;59.5;13500;8.4;-6.9;20.6;68.7
DAV;192206;-;-;65;843.9;116.5;9564;10.9;0.6;20.7;75.7
DAV;192207;-;-;60;845.4;183.6;11412;10.7;-0.3;22.9;74.8
DAV;192208;-;-;53;845.4;98.7;12846;11.8;1.1;24.0;77.3
DAV;192209;-;-;74;841.8;128.9;6084;6.1;-3.4;18.8;87.3
DAV;192210;-;-;69;838.7;65.4;5046;3.0;-3.6;14.2;88.6
DAV;192211;-;-;50;843.3;105.9;5616;-4.2;-16.4;8.6;84.8
DAV;192212;-;-;55;839.1;105.0;3408;-6.2;-18.1;4.8;90.1
DAV;192301;-;-;64;842.4;56.2;3540;-7.2;-21.0;3.3;88.1
DAV;192302;-;-;66;833.6;64.0;4722;-3.2;-14.5;6.0;83.2
DAV;192303;-;-;45;839.6;13.3;10326;-1.7;-13.3;7.5;79.3
DAV;192304;-;-;63;834.5;56.6;8292;2.4;-6.8;13.1;78.5
DAV;192305;-;-;51;842.4;71.2;13638;7.7;-3.7;20.0;69.2
DAV;192306;-;-;75;844.1;84.8;7308;6.8;-2.7;20.3;79.5
DAV;192307;-;-;48;848.0;73.9;15288;14.3;2.7;25.4;69.3
DAV;192308;-;-;37;846.4;91.1;14958;12.9;2.5;26.9;72.9
DAV;192309;-;-;53;847.1;89.8;9840;7.6;-2.8;17.9;82.2
DAV;192310;-;-;60;842.2;89.1;6516;5.3;-5.5;19.6;82.5
DAV;192311;-;-;61;835.8;57.4;5670;-0.8;-12.9;14.0;85.3
DAV;192312;-;-;72;836.2;196.0;2838;-6.1;-18.2;2.5;90.2
DAV;192401;-;-;46;839.9;27.8;5736;-7.8;-22.5;3.7;85.9
DAV;192402;-;-;50;833.7;51.9;7566;-8.1;-19.8;3.8;88.5
DAV;192403;-;-;49;836.1;7.5;9960;-2.4;-16.3;9.5;79.1
DAV;192404;-;-;72;837.5;63.9;7758;2.6;-7.4;15.4;77.3
DAV;192405;-;-;60;843.9;82.5;10794;8.5;-2.5;20.4;73.2
DAV;192406;-;-;61;844.3;172.8;9108;10.0;0.4;22.0;75.9
DAV;192407;-;-;55;844.8;158.2;12384;12.2;0.7;23.5;72.7
DAV;192408;-;-;72;843.2;149.3;9060;8.9;-1.5;22.3;78.1
DAV;192409;-;-;50;844.1;93.2;10758;8.6;-2.0;20.9;77.5
DAV;192410;-;-;38;843.9;31.5;10026;4.2;-3.7;13.5;78.9
DAV;192411;-;-;38;844.0;5.7;6768;-0.1;-12.9;13.5;75.5
DAV;192412;-;-;33;844.7;27.2;6378;-4.4;-13.4;6.7;76.6
DAV;192501;-;-;38;851.5;19.5;6756;-4.2;-12.8;5.4;76.0
DAV;192502;-;-;54;837.4;56.9;6384;-3.9;-13.5;6.3;77.2
DAV;192503;-;-;68;837.2;31.1;7440;-4.5;-20.8;7.5;76.0
DAV;192504;-;-;68;837.0;54.2;7620;2.6;-7.5;15.6;72.1
DAV;192505;-;-;61;840.2;35.0;10050;7.8;-5.9;19.4;68.1
DAV;192506;-;-;56;843.9;48.6;13134;11.4;1.5;22.6;66.4
DAV;192507;-;-;70;844.2;124.3;8604;11.6;2.5;24.6;74.5
DAV;192508;-;-;60;845.8;203.5;10986;11.0;0.3;25.1;74.4
DAV;192509;-;-;67;843.6;66.0;8028;6.1;-3.0;19.5;76.9
DAV;192510;-;-;43;842.9;30.3;10362;4.2;-7.9;16.9;81.3
DAV;192511;-;-;59;836.3;41.0;5346;-2.2;-16.5;14.8;82.8
DAV;192512;-;-;56;837.3;97.1;3534;-6.4;-22.6;5.4;84.6
DAV;192601;-;-;68;839.3;39.5;3726;-5.9;-23.2;5.8;81.7
DAV;192602;-;-;59;840.9;46.7;5856;-0.4;-9.8;8.3;80.1
DAV;192603;-;-;72;840.1;117.0;6828;-0.9;-13.9;9.8;82.6
DAV;192604;-;-;53;839.7;67.9;10686;3.6;-7.8;17.9;71.7
DAV;192605;-;-;73;838.0;141.6;6948;5.6;-4.5;17.2;77.1
DAV;192606;-;-;72;841.5;204.3;7680;7.5;-0.9;19.5;79.0
DAV;192607;-;-;71;844.7;160.2;8292;10.9;0.8;24.5;79.8
DAV;192608;-;-;42;848.0;53.9;15468;12.0;1.6;22.7;72.9
DAV;192609;-;-;48;849.0;25.1;11610;10.4;0.3;21.6;76.8
DAV;192610;-;-;55;840.7;97.7;7458;3.9;-10.3;15.5;83.8
DAV;192611;-;-;56;838.7;76.0;6090;2.0;-10.5;14.0;80.1
DAV;192612;-;-;58;842.2;69.9;4320;-6.0;-21.4;5.4;85.4
DAV;192701;-;-;66;837.6;89.2;3432;-5.9;-18.3;3.6;85.4
DAV;192702;-;-;42;842.3;37.5;7494;-5.6;-19.7;6.9;76.7
DAV;192703;-;-;60;837.3;70.0;8736;-1.4;-12.0;8.9;76.9
DAV;192704;-;-;70;840.2;80.6;8646;2.4;-10.1;14.4;76.2
DAV;192705;-;-;63;842.8;51.4;12114;8.1;-3.7;20.9;71.5
DAV;192706;-;-;60;844.1;109.8;11952;10.7;-1.0;25.1;72.0
DAV;192707;-;-;63;844.1;152.5;11892;12.1;2.2;23.2;75.9
DAV;192708;-;-;52;845.5;146.7;12642;11.4;1.0;23.2;75.5
DAV;192709;-;-;68;842.4;169.2;7638;8.4;0.3;20.1;82.7
DAV;192710;-;-;41;845.1;22.3;10086;3.7;-5.8;15.0;79.2
DAV;192711;-;-;59;841.0;83.1;4926;0.3;-16.3;14.2;81.6
DAV;192712;-;-;45;834.5;32.4;5292;-3.7;-23.0;6.7;81.5
DAV;192801;-;-;52;842.2;47.7;6024;-5.2;-15.5;4.6;80.8
DAV;192802;-;-;44;845.7;98.5;7656;-4.1;-15.6;5.1;74.0
DAV;192803;-;-;63;836.2;19.4;7500;-0.4;-12.9;9.9;76.5
DAV;192804;-;-;65;835.8;83.0;8790;3.0;-6.1;16.0;72.7
DAV;192805;-;-;66;837.4;95.0;9510;5.1;-8.9;18.3;70.7
DAV;192806;-;-;58;845.1;81.0;12534;10.8;-0.9;23.3;67.6
DAV;192807;-;-;50;849.3;93.2;17070;15.2;5.4;24.5;65.6
DAV;192808;-;-;49;846.7;200.7;13398;12.8;1.6;24.2;72.4
DAV;192809;-;-;62;845.5;60.5;7811;8.6;-1.8;20.0;81.3
DAV;192810;-;-;55;842.8;145.2;8190;4.2;-9.5;14.4;81.0
DAV;192811;-;-;71;837.7;137.1;3576;-0.2;-14.0;9.6;85.9
DAV;192812;-;-;56;839.4;58.3;4572;-7.0;-18.9;4.0;85.1
DAV;192901;-;-;48;840.9;31.7;6330;-10.5;-22.0;4.3;80.1
DAV;192902;-;-;32;835.9;10.5;8070;-10.5;-27.3;6.2;73.1
DAV;192903;-;-;33;846.0;16.2;12978;-1.8;-19.5;9.4;72.8
DAV;192904;-;-;68;836.5;47.8;8616;0.6;-14.2;14.2;72.9
DAV;192905;-;-;66;842.0;44.2;10230;8.1;-3.5;19.6;71.5
DAV;192906;-;-;67;845.0;96.4;10860;11.3;1.9;22.3;75.5
DAV;192907;-;-;51;848.0;101.2;14904;13.3;0.2;24.9;69.8
DAV;192908;-;-;56;846.6;179.4;11664;11.8;2.8;21.5;80.7
DAV;192909;-;-;35;848.8;39.8;13914;10.7;-1.3;21.8;73.5
DAV;192910;-;-;60;841.3;53.7;7092;4.5;-6.2;16.1;80.7
DAV;192911;-;-;59;839.5;31.5;5196;-0.3;-13.8;9.4;81.5
DAV;192912;-;-;63;841.0;96.9;3654;-3.4;-18.3;7.8;86.8
DAV;193001;-;-;42;840.8;21.6;6942;-3.7;-14.2;5.9;75.8
DAV;193002;-;-;32;837.0;1.1;8586;-6.3;-14.6;4.9;74.9
DAV;193003;-;-;58;837.5;41.9;8574;-0.1;-13.5;10.0;77.6
DAV;193004;-;-;69;833.2;44.7;7836;3.5;-6.4;15.0;82.0
DAV;193005;-;-;77;840.9;103.0;7788;6.4;-4.3;20.5;73.3
DAV;193006;-;-;58;844.9;79.7;12654;13.1;4.1;22.6;71.2
DAV;193007;-;-;67;842.6;138.1;11850;11.4;0.7;25.0;76.8
DAV;193008;-;-;52;846.7;174.6;12660;11.4;1.2;24.9;78.2
DAV;193009;-;-;68;844.7;126.1;7848;9.0;-1.0;21.2;82.2
DAV;193010;-;-;57;842.3;82.3;6750;3.3;-5.2;16.5;83.7
DAV;193011;-;-;59;842.5;41.9;5406;0.9;-10.0;9.9;81.2
DAV;193012;-;-;40;838.0;41.6;6084;-5.2;-15.2;10.4;82.2
DAV;193101;-;54;55;836.2;111.9;5058;-8.2;-22.4;6.5;84.3
DAV;193102;-;85;69;834.2;69.6;4332;-7.3;-21.1;6.2;83.2
DAV;193103;-;81;48;835.2;59.8;10062;-3.0;-21.3;8.1;77.3
DAV;193104;-;17;64;837.2;38.8;8898;1.3;-13.3;11.2;74.6
DAV;193105;-;2;59;841.6;81.8;11094;9.2;-2.2;24.1;70.0
DAV;193106;-;0;57;847.2;104.6;13356;12.9;0.6;25.5;71.6
DAV;193107;-;0;60;844.2;192.5;12486;12.0;0.5;23.7;73.7
DAV;193108;-;0;63;843.0;205.1;9954;10.4;-0.2;23.4;81.8
DAV;193109;-;0;62;843.8;95.5;8508;4.7;-4.9;17.3;84.4
DAV;193110;-;0;44;844.9;40.2;9798;3.4;-8.6;18.2;82.0
DAV;193111;-;2;58;840.8;21.9;6108;0.9;-9.9;9.3;83.9
DAV;193112;-;19;43;844.7;47.2;6402;-7.1;-22.1;6.0;81.0
DAV;193201;-;64;37;849.8;91.6;6936;-5.3;-20.5;4.2;81.5
DAV;193202;-;58;26;841.3;3.8;10176;-10.5;-25.3;2.7;77.4
DAV;193203;-;46;64;836.9;55.1;7931;-3.1;-17.0;9.0;76.3
DAV;193204;-;9;68;835.9;69.2;9150;1.1;-12.5;13.5;71.1
DAV;193205;-;2;68;840.2;105.7;9186;6.2;-3.7;20.0;76.0
DAV;193206;-;0;68;843.5;64.8;9672;9.7;-0.6;20.8;72.9
DAV;193207;-;0;70;843.2;174.2;9450;12.1;1.1;23.5;77.4
DAV;193208;-;0;50;849.7;73.5;13482;14.0;3.0;25.1;72.8
DAV;193209;-;0;58;845.9;57.5;10842;12.0;4.0;20.8;79.2
DAV;193210;-;1;69;838.8;93.1;6234;3.4;-7.8;16.4;83.2
DAV;193211;-;9;50;844.1;46.3;6720;-0.2;-11.6;9.1;83.5
DAV;193212;-;21;41;845.9;2.4;6456;-3.3;-16.3;6.5;78.5
DAV;193301;-;35;56;840.8;35.2;5160;-8.2;-24.2;4.0;83.2
DAV;193302;-;49;62;837.7;48.6;5646;-5.6;-20.3;6.7;79.7
DAV;193303;-;30;44;841.7;53.8;11352;-0.9;-16.4;9.5;73.4
DAV;193304;-;1;68;842.2;42.1;8532;2.9;-8.9;14.3;75.9
DAV;193305;-;1;78;840.9;135.4;6126;5.4;-2.8;17.3;80.2
DAV;193306;-;0;76;839.2;126.9;7506;8.1;-0.5;19.5;80.0
DAV;193307;-;0;54;848.6;149.1;14100;13.2;1.6;24.5;74.1
DAV;193308;-;0;48;848.0;82.8;13890;12.7;0.4;24.7;67.0
DAV;193309;-;0;59;845.8;72.6;8526;9.2;-0.5;18.7;70.7
DAV;193310;-;6;55;842.0;118.2;8832;3.5;-9.9;18.8;78.6
DAV;193311;-;17;73;835.0;41.8;3300;-2.1;-11.4;10.6;81.7
DAV;193312;-;20;44;836.3;15.5;5904;-8.2;-21.4;2.7;79.3
DAV;193401;-;34;58;844.6;42.2;5004;-6.3;-14.6;5.5;76.6
DAV;193402;-;42;25;846.4;10.3;8868;-5.7;-20.3;6.5;73.4
DAV;193403;-;30;64;832.9;51.2;7764;-1.1;-15.7;9.5;72.7
DAV;193404;-;1;46;837.3;39.8;12570;5.3;-7.0;19.5;64.1
DAV;193405;-;0;63;844.3;45.6;11448;9.4;-1.3;20.0;68.8
DAV;193406;-;0;66;844.1;171.3;9900;10.5;0.6;22.5;69.2
DAV;193407;-;0;51;845.9;106.9;14172;13.5;4.0;23.5;65.7
DAV;193408;-;0;71;843.7;209.8;8316;10.6;0.7;22.5;76.5
DAV;193409;-;0;49;847.7;64.3;11832;9.8;0.1;21.0;73.4
DAV;193410;-;1;45;844.9;77.0;9426;3.2;-8.3;16.9;73.1
DAV;193411;-;1;46;841.0;63.5;6432;-0.9;-12.6;11.8;74.3
DAV;193412;-;8;60;837.6;55.4;3840;-0.9;-11.5;8.0;78.6
DAV;193501;-;44;59;839.2;45.3;4614;-9.2;-20.0;0.5;77.0
DAV;193502;-;124;73;834.8;285.9;4116;-5.4;-24.3;5.6;79.5
DAV;193503;-;126;52;842.4;65.3;9738;-4.1;-22.6;9.5;71.9
DAV;193504;-;89;74;837.0;89.7;7086;0.9;-11.0;11.5;72.2
DAV;193505;-;7;68;840.2;85.9;9402;5.1;-9.6;16.6;67.1
DAV;193506;-;0;47;846.7;79.6;14634;12.6;-0.4;26.5;65.5
DAV;193507;-;0;54;847.8;97.2;13182;13.1;1.5;25.5;72.1
DAV;193508;-;0;59;845.0;120.0;9528;11.0;1.0;22.3;79.9
DAV;193509;-;0;49;846.0;74.5;10272;8.9;-2.0;21.0;77.6
DAV;193510;-;3;79;840.2;186.6;4434;3.7;-5.7;14.1;82.2
DAV;193511;-;10;57;839.0;73.1;5406;-0.4;-12.4;10.6;77.3
DAV;193512;-;40;63;830.9;86.1;3108;-6.4;-19.5;6.5;77.4
DAV;193601;-;39;74;834.7;60.3;2706;-2.3;-14.9;7.7;78.1
DAV;193602;-;49;63;831.8;56.9;5622;-4.7;-22.8;7.1;74.4
DAV;193603;-;21;57;837.5;18.6;9636;-0.4;-11.5;11.5;73.7
DAV;193604;-;4;75;835.7;93.0;6180;2.5;-11.6;13.5;72.8
DAV;193605;-;0;69;838.9;49.9;9204;7.7;-1.0;18.0;72.5
DAV;193606;-;0;80;844.1;78.2;6060;9.9;-2.0;23.0;80.5
DAV;193607;-;0;68;844.9;215.4;8976;11.5;0.8;24.9;81.9
DAV;193608;-;0;49;848.0;83.5;12438;11.4;2.0;21.6;81.4
DAV;193609;-;0;67;845.6;84.4;7680;8.6;-4.0;23.0;86.3
DAV;193610;-;5;66;841.6;75.2;7878;0.1;-13.4;13.0;85.3
DAV;193611;-;8;48;840.6;13.9;5844;-1.3;-10.2;6.2;83.0
DAV;193612;-;66;36;845.7;148.8;6408;-5.3;-15.5;3.6;86.7
DAV;193701;-;72;53;840.2;63.5;5004;-4.7;-20.0;5.5;87.6
DAV;193702;-;96;77;833.9;133.4;2418;-3.0;-15.5;5.9;86.9
DAV;193703;-;105;72;830.9;65.5;5514;-2.8;-17.5;8.5;84.9
DAV;193704;-;25;74;837.1;41.0;6774;1.6;-6.0;9.5;81.4
DAV;193705;-;0;55;844.8;67.5;11730;8.6;-3.4;22.0;72.5
DAV;193706;-;0;58;845.4;96.2;10374;11.8;0.5;25.0;75.5
DAV;193707;-;0;59;846.0;157.7;11382;12.6;0.2;23.5;78.7
DAV;193708;-;0;67;845.4;128.2;8166;11.4;2.5;22.9;80.9
DAV;193709;-;0;64;843.2;104.9;8034;7.8;0.0;20.0;82.6
DAV;193710;-;0;56;843.0;58.6;6858;4.6;-5.4;18.0;79.5
DAV;193711;-;4;54;839.5;23.6;5604;-1.9;-14.0;11.5;78.9
DAV;193712;-;31;63;834.7;55.1;3252;-7.4;-21.0;6.1;83.6
DAV;193801;-;61;68;839.3;107.2;3582;-6.7;-24.5;5.5;81.9
DAV;193802;-;103;38;844.1;42.1;8184;-6.4;-18.5;5.4;73.8
DAV;193803;-;75;38;849.2;40.6;11178;-0.2;-10.8;10.0;71.8
DAV;193804;-;25;58;841.2;17.8;9912;-0.8;-12.2;13.3;67.8
DAV;193805;-;1;67;840.2;53.7;8718;5.8;-8.0;17.5;69.5
DAV;193806;-;0;51;847.0;126.3;13272;12.2;-2.4;24.2;68.4
DAV;193807;-;0;64;846.1;113.4;11124;12.1;1.0;23.2;73.0
DAV;193808;-;0;66;843.6;178.9;9354;11.4;-1.0;24.7;77.8
DAV;193809;-;0;58;845.7;53.2;8934;8.9;0.5;18.0;78.1
DAV;193810;-;1;43;843.0;52.4;9900;3.9;-7.5;17.9;77.6
DAV;193811;-;1;41;844.0;21.4;7518;1.0;-7.2;11.1;77.4
DAV;193812;-;16;67;835.5;51.2;3180;-4.9;-19.7;7.5;82.9
DAV;193901;-;45;65;835.3;48.8;4518;-4.1;-16.2;8.0;80.3
DAV;193902;-;50;42;844.1;23.0;7548;-3.6;-16.5;7.5;70.7
DAV;193903;-;64;77;835.5;142.1;6444;-5.3;-17.5;8.6;77.7
DAV;193904;-;24;62;839.8;33.2;10584;4.0;-5.2;14.5;72.1
DAV;193905;-;1;89;837.7;128.7;4788;4.5;-2.0;14.0;77.9
DAV;193906;-;0;71;843.5;68.3;10206;11.2;0.7;23.5;69.4
DAV;193907;-;0;63;845.5;204.3;12480;11.7;0.0;23.7;68.0
DAV;193908;-;0;70;845.4;84.1;10176;12.1;2.5;21.8;73.0
DAV;193909;-;0;62;843.3;89.8;8304;7.9;-2.7;19.0;78.8
DAV;193910;-;3;82;837.6;117.3;2820;2.9;-9.8;17.0;80.0
DAV;193911;-;14;67;842.6;199.1;5058;0.0;-16.2;13.2;79.2
DAV;193912;-;43;58;837.5;43.3;4524;-6.7;-25.6;5.2;75.9
DAV;194001;-;63;55;835.0;76.2;5682;-8.9;-24.6;2.9;76.6
DAV;194002;-;106;71;836.6;84.8;3930;-4.9;-25.9;9.0;76.3
DAV;194003;-;90;68;838.9;89.1;7296;-2.0;-16.1;10.5;70.5
DAV;194004;-;59;64;838.9;56.2;10188;2.3;-8.1;15.3;64.5
DAV;194005;-;0;64;840.0;132.2;8352;6.5;-2.9;19.0;68.6
DAV;194006;-;0;68;843.2;102.6;9426;9.8;-0.1;18.7;68.4
DAV;194007;-;0;69;844.8;163.8;10464;11.2;1.3;25.0;70.4
DAV;194008;-;0;58;847.4;89.0;12702;10.5;-1.8;22.0;71.7
DAV;194009;-;1;59;845.2;106.9;9702;8.5;-2.7;23.1;80.8
DAV;194010;-;1;66;839.4;28.2;6378;4.0;-8.7;14.3;81.4
DAV;194011;-;16;68;839.4;89.1;4578;-1.4;-10.6;14.0;82.6
DAV;194012;-;57;48;838.7;89.5;5682;-11.0;-25.3;4.7;80.1
DAV;194101;-;67;63;830.4;23.1;4032;-7.8;-20.2;5.2;77.2
DAV;194102;-;83;68;830.5;45.7;6054;-5.0;-19.4;8.8;74.1
DAV;194103;-;77;58;837.5;54.3;9894;-1.5;-12.8;9.4;72.8
DAV;194104;-;32;70;836.1;34.1;6906;1.3;-12.9;12.6;71.0
DAV;194105;-;0;75;838.0;62.6;8058;4.5;-6.8;15.7;72.7
DAV;194106;-;0;64;845.7;105.8;11772;11.2;-0.3;24.9;66.2
DAV;194107;-;0;72;845.9;139.0;11856;13.4;1.3;25.7;69.2
DAV;194108;-;0;72;844.1;158.4;10086;10.6;2.4;23.8;73.5
DAV;194109;-;0;48;848.6;53.4;12096;7.5;-2.8;20.6;75.1
DAV;194110;-;2;71;843.6;73.6;6144;2.2;-9.4;19.3;80.4
DAV;194111;-;12;60;840.5;57.1;6060;-2.2;-13.3;12.8;79.8
DAV;194112;-;17;58;844.8;54.4;5700;-5.8;-25.1;8.1;75.2
DAV;194201;-;50;68;833.8;64.1;4602;-10.5;-24.8;1.8;79.0
DAV;194202;-;71;62;833.2;16.3;6138;-8.5;-23.7;5.4;74.4
DAV;194203;-;50;64;838.9;43.2;8754;0.7;-11.6;10.6;74.0
DAV;194204;-;5;66;839.0;45.7;8160;3.2;-6.2;13.4;68.0
DAV;194205;-;0;68;842.7;97.5;10548;7.4;-6.6;21.4;67.6
DAV;194206;-;0;61;845.6;155.2;12612;10.7;-0.1;22.7;70.2
DAV;194207;-;0;65;846.1;117.5;11718;12.0;3.1;23.1;70.2
DAV;194208;-;0;55;847.1;117.9;11298;12.0;2.9;23.7;71.9
