stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
LUZ;199801;40;-;77;965.7;54.8;3966;1.7;-5.2;12.5;80.6
LUZ;199802;82;-;52;972.8;32.4;7388;3.0;-5.9;16.1;79.1
LUZ;199803;105;-;68;969.4;83.0;6512;5.4;-5.2;20.7;72.0
LUZ;199804;152;0;74;954.0;64.3;6863;9.1;-0.7;21.4;71.7
LUZ;199805;224;0;51;962.2;58.6;13827;15.2;2.9;28.7;63.0
LUZ;199806;220;0;60;964.6;144.8;11478;17.7;6.1;31.6;69.4
LUZ;199807;199;0;64;962.6;149.7;10356;19.1;9.7;33.7;71.5
LUZ;199808;179;0;54;965.4;69.5;12222;18.9;6.9;34.0;70.9
LUZ;199809;113;0;82;960.6;156.1;5093;14.1;6.7;25.7;80.3
LUZ;199810;71;0;80;963.3;97.7;4351;10.4;1.6;20.9;81.1
LUZ;199811;47;0;76;965.3;93.3;3734;2.5;-7.8;14.7;81.4
LUZ;199812;38;1;72;969.0;26.3;3629;0.5;-8.1;12.8;85.0
LUZ;199901;48;0;67;964.6;50.9;5199;1.4;-8.5;12.7;82.1
LUZ;199902;58;13;86;964.4;119.1;2421;-0.5;-13.4;10.5;82.7
LUZ;199903;109;0;72;960.1;38.8;6900;6.1;-2.9;18.0;75.2
LUZ;199904;141;0;74;961.8;159.7;6875;9.0;0.1;21.1;76.3
LUZ;199905;170;0;65;962.9;258.4;8950;15.3;8.0;30.0;78.8
LUZ;199906;191;0;65;965.5;185.5;8964;15.9;5.6;28.8;74.5
LUZ;199907;204;0;58;963.7;83.7;11518;19.3;11.4;31.6;73.0
LUZ;199908;157;0;67;962.1;154.2;8091;18.3;10.6;29.8;80.2
LUZ;199909;140;0;56;961.3;111.8;10380;16.8;8.8;27.4;80.5
LUZ;199910;76;0;74;964.9;38.7;5380;9.9;2.6;19.7;85.2
LUZ;199911;35;3;90;967.9;107.2;1814;2.4;-4.6;14.9;88.0
LUZ;199912;35;1;75;962.3;140.6;2878;1.5;-7.7;15.6;84.3
LUZ;200001;35;2;84;971.8;19.8;2492;0.1;-9.3;11.8;84.6
LUZ;200002;67;0;66;970.2;84.1;5238;3.9;-3.7;15.8;79.9
LUZ;200003;104;0;65;967.1;74.7;7261;6.3;-2.9;19.7;73.1
LUZ;200004;168;0;65;955.7;44.4;9925;10.4;-0.7;25.5;67.2
LUZ;200005;180;0;70;963.2;91.6;9178;15.4;5.6;27.8;71.0
LUZ;200006;228;0;51;967.0;115.6;13447;18.4;8.2;30.7;68.1
LUZ;200007;184;0;68;961.9;245.4;9348;16.5;6.1;29.4;77.1
LUZ;200008;190;0;47;965.5;184.1;13777;19.2;11.2;31.3;76.4
LUZ;200009;153;0;52;962.9;116.8;11460;15.3;5.8;25.7;80.4
LUZ;200010;58;0;88;963.1;80.2;3050;10.3;1.8;17.3;88.2
LUZ;200011;49;0;70;957.3;72.2;3968;5.5;-2.8;14.6;85.5
LUZ;200012;32;0;83;960.5;23.3;2303;3.6;-5.3;14.7;85.2
LUZ;200101;39;0;79;960.9;87.9;3508;1.7;-5.4;9.2;85.0
LUZ;200102;72;1;74;965.1;29.3;5248;3.5;-7.8;14.5;73.5
LUZ;200103;89;0;85;955.0;171.5;3783;7.5;-4.6;22.5;80.9
LUZ;200104;129;0;79;961.2;167.9;4787;7.3;-1.2;20.0;76.5
LUZ;200105;198;0;60;962.6;92.1;11415;15.8;5.5;29.5;71.7
LUZ;200106;206;0;57;965.0;241.3;11957;15.8;4.8;30.3;73.0
LUZ;200107;217;0;50;963.3;140.7;13606;19.2;10.9;30.8;71.5
LUZ;200108;187;0;48;964.8;187.6;13032;19.5;9.3;31.4;77.0
LUZ;200109;102;0;77;962.6;167.7;4988;12.0;3.0;22.5;83.6
LUZ;200110;101;0;50;966.9;77.1;9997;12.8;3.8;23.9;86.6
LUZ;200111;33;0;88;968.6;75.5;1761;3.5;-5.1;14.8;84.2
LUZ;200112;32;1;87;968.9;33.1;2397;0.6;-12.1;12.1;78.7
LUZ;200201;47;0;76;972.9;9.1;4671;0.6;-9.4;15.2;83.6
LUZ;200202;68;0;78;964.2;97.8;4502;5.5;-5.3;16.0;75.2
LUZ;200203;127;0;59;964.8;47.8;9222;7.3;-3.6;20.6;69.0
LUZ;200204;166;0;62;961.1;77.5;9873;9.3;0.2;20.7;67.0
LUZ;200205;176;0;66;961.7;149.6;9112;13.3;4.2;29.1;74.3
LUZ;200206;232;0;50;963.8;235.4;14308;19.4;7.2;33.7;70.5
LUZ;200207;202;0;60;962.9;189.8;11581;18.6;8.9;29.8;74.1
LUZ;200208;162;0;62;962.7;161.7;9293;17.8;10.8;28.7;80.5
LUZ;200209;109;0;74;964.8;163.3;5911;13.1;2.8;24.5;84.6
LUZ;200210;82;0;69;962.2;91.2;6747;10.1;1.5;22.9;82.3
LUZ;200211;37;0;84;958.2;174.7;2206;6.3;-0.9;15.9;89.7
LUZ;200212;20;0;95;962.8;62.6;740;3.9;-1.7;14.5;89.2
LUZ;200301;34;0;88;963.2;48.2;2195;0.6;-9.9;16.7;81.0
LUZ;200302;71;2;77;966.4;30.7;4368;-1.3;-9.6;12.2;77.4
LUZ;200303;148;0;44;969.2;62.6;12652;7.2;-3.1;19.2;65.8
LUZ;200304;179;0;53;962.2;71.9;11952;9.6;-5.8;24.5;65.2
LUZ;200305;181;0;69;965.3;127.2;9130;14.9;2.9;27.4;74.9
LUZ;200306;265;0;44;963.7;146.7;16323;22.2;12.5;34.3;67.4
LUZ;200307;230;0;46;964.3;123.9;14782;20.4;11.7;32.9;67.7
LUZ;200308;222;0;34;964.8;60.8;17152;22.7;9.4;35.8;62.6
LUZ;200309;151;0;52;967.5;50.2;11520;15.0;7.2;26.9;76.3
LUZ;200310;65;0;77;960.4;131.6;4359;7.2;-3.8;21.8;83.8
LUZ;200311;46;0;77;964.2;70.2;3588;5.2;-0.9;13.8;90.5
LUZ;200312;36;1;69;965.7;33.4;3902;1.0;-9.0;13.0;84.8
LUZ;200401;35;2;88;959.4;96.3;1563;1.6;-6.2;15.1;81.4
LUZ;200402;77;2;68;966.5;39.3;5931;1.8;-9.7;14.3;76.0
LUZ;200403;121;1;63;966.9;90.4;7831;4.4;-6.3;21.2;73.8
LUZ;200404;170;0;66;959.7;104.3;9746;9.7;-0.1;22.9;66.8
LUZ;200405;200;0;57;961.7;129.8;11629;12.4;2.4;27.0;69.6
LUZ;200406;179;0;68;965.6;180.9;9092;16.7;8.6;30.2;74.3
LUZ;200407;205;0;61;964.8;119.8;11292;18.4;9.4;30.1;73.1
LUZ;200408;184;0;58;962.2;109.3;10632;19.1;11.1;30.8;74.4
LUZ;200409;142;0;57;967.8;78.0;9989;15.7;6.8;27.3;77.2
LUZ;200410;74;0;78;960.4;78.7;5083;11.8;4.0;23.8;86.5
LUZ;200411;41;0;80;967.5;23.2;2725;4.6;-4.3;12.8;82.4
LUZ;200412;27;0;85;966.4;34.9;1883;1.0;-5.2;8.5;86.1
LUZ;200501;48;4;69;970.5;41.5;4899;0.0;-11.6;11.2;81.2
LUZ;200502;71;8;79;963.9;41.6;3896;-1.1;-10.5;12.5;79.1
LUZ;200503;139;3;55;963.6;46.7;10335;5.6;-14.5;21.7;72.5
LUZ;200504;153;0;67;961.3;143.5;7961;9.8;0.5;26.0;71.7
LUZ;200505;190;0;59;964.4;110.1;10871;14.2;3.8;30.4;71.9
LUZ;200506;249;0;50;965.7;90.5;14688;18.9;5.0;33.8;64.8
LUZ;200507;194;0;65;963.8;163.4;9899;18.9;9.5;32.5;73.6
LUZ;200508;154;0;61;964.7;292.5;8901;16.5;7.8;27.8;80.3
LUZ;200509;130;0;61;965.5;79.0;8492;15.9;5.3;28.0;80.1
LUZ;200510;93;0;57;966.7;69.9;8934;10.9;5.0;19.7;86.1
LUZ;200511;49;0;72;964.8;32.8;3899;4.2;-9.1;18.2;82.4
LUZ;200512;28;1;87;964.7;28.9;1430;0.1;-12.3;8.3;80.8
LUZ;200601;38;1;88;969.1;12.2;2205;-1.5;-7.6;5.4;83.8
LUZ;200602;52;0;87;961.1;37.4;2285;0.8;-7.8;12.3;78.5
LUZ;200603;110;4;73;958.7;136.7;5927;3.7;-7.8;22.3;74.2
LUZ;200604;142;0;67;962.1;188.9;7673;9.0;-1.2;22.2;76.0
LUZ;200605;170;0;68;964.3;198.9;8651;13.8;2.5;25.2;73.0
LUZ;200606;243;0;46;967.0;75.7;14831;18.2;4.5;30.8;67.5
LUZ;200607;250;0;41;966.2;61.0;17620;22.8;14.0;33.9;64.1
LUZ;200608;145;0;75;961.6;223.1;7110;15.4;7.1;26.2;79.3
LUZ;200609;136;0;60;963.5;122.4;9585;17.2;8.2;27.7;80.3
LUZ;200610;90;0;62;963.4;43.2;8028;12.8;5.2;21.8;82.4
LUZ;200611;55;0;67;967.3;38.4;5762;6.6;-1.9;17.0;82.2
LUZ;200612;35;0;73;972.0;64.5;3816;2.2;-4.9;14.9;85.2
LUZ;200701;43;1;81;968.5;42.5;3586;4.0;-9.0;16.6;81.0
LUZ;200702;76;0;62;960.1;55.7;6043;4.3;-3.5;14.4;79.1
LUZ;200703;130;1;57;962.4;93.6;9190;5.9;-2.3;18.1;76.1
LUZ;200704;228;-;32;964.8;18.1;16710;13.7;1.2;26.4;61.4
LUZ;200705;207;-;63;959.6;182.5;11308;15.2;2.6;28.5;69.0
LUZ;200706;202;-;66;961.1;188.2;9607;17.5;8.7;29.8;75.5
LUZ;200707;219;-;60;963.3;221.7;12202;18.1;8.4;33.0;73.1
LUZ;200708;164;-;-;962.8;218.0;9806;17.5;9.8;30.4;80.0
LUZ;200709;150;-;-;966.7;78.9;9479;13.7;5.4;25.0;78.2
LUZ;200710;81;-;-;968.5;40.9;5861;9.9;0.9;23.6;81.2
LUZ;200711;37;-;-;966.2;45.6;1828;3.4;-6.5;11.3;82.2
LUZ;200712;27;-;-;969.8;76.0;1346;1.4;-5.8;14.0;82.7
LUZ;200801;48;-;-;967.4;43.8;4852;2.3;-3.9;13.1;82.6
LUZ;200802;97;-;-;972.5;47.1;9377;2.9;-6.2;16.1;79.5
LUZ;200803;121;-;-;956.4;61.8;6556;5.5;-7.9;18.3;68.9
LUZ;200804;143;-;-;958.1;130.6;6232;8.5;-2.2;21.1;73.6
LUZ;200805;225;-;-;960.4;18.4;13235;15.8;5.7;29.8;64.8
LUZ;200806;204;-;-;963.6;126.7;9677;17.7;7.5;31.9;76.1
LUZ;200807;227;-;-;963.7;206.1;12899;18.8;9.5;29.9;71.4
LUZ;200808;180;-;-;963.1;184.6;10568;18.1;8.5;28.6;77.6
LUZ;200809;112;-;-;964.5;176.4;6309;13.1;3.3;25.9;80.9
LUZ;200810;84;1;-;965.3;101.5;5647;10.2;-0.3;20.5;84.8
LUZ;200811;46;0;-;962.0;30.9;3465;4.5;-5.5;17.7;85.6
LUZ;200812;28;2;-;964.2;51.2;1768;0.9;-7.0;8.1;85.7
LUZ;200901;32;3;-;960.9;30.6;1587;-1.3;-6.9;9.8;84.9
LUZ;200902;69;5;-;960.8;52.5;3850;0.7;-7.3;11.9;81.1
LUZ;200903;109;0;-;962.1;69.2;5346;4.8;-4.4;15.8;73.0
LUZ;200904;198;0;-;959.9;24.9;11757;12.0;3.8;22.3;64.3
LUZ;200905;221;0;-;965.8;69.0;12121;16.0;3.0;32.0;69.5
LUZ;200906;226;0;-;963.2;194.1;11276;16.9;8.9;29.4;73.1
LUZ;200907;220;0;-;964.1;174.4;11348;19.1;10.3;29.2;73.7
LUZ;200908;212;0;-;965.4;120.9;14400;20.1;9.2;31.4;74.5
LUZ;200909;139;0;-;966.5;38.5;8590;16.0;7.1;29.4;78.6
LUZ;200910;90;0;-;964.9;75.2;6391;9.8;-0.3;25.3;80.7
LUZ;200911;52;0;-;959.4;112.9;4068;6.9;-0.8;18.3;85.1
LUZ;200912;31;2;-;955.6;105.4;1971;1.1;-16.1;11.5;84.0
LUZ;201001;36;3;-;959.7;42.5;1925;-1.3;-8.9;8.2;83.7
LUZ;201002;73;4;-;952.5;35.7;3458;1.1;-12.5;15.0;74.5
LUZ;201003;118;0;-;963.3;38.9;7012;5.0;-6.5;21.5;67.9
LUZ;201004;183;0;-;964.3;23.7;10385;10.4;-0.8;25.8;65.2
LUZ;201005;149;0;-;960.5;178.7;5329;12.3;4.7;27.4;77.8
LUZ;201006;198;0;-;961.7;148.2;10154;17.3;7.2;29.9;73.3
LUZ;201007;235;0;-;965.1;256.5;14383;20.3;10.2;32.5;72.9
LUZ;201008;164;0;-;963.5;242.8;8493;17.6;8.8;28.9;78.9
LUZ;201009;147;0;-;963.3;158.9;9521;13.7;6.8;23.0;79.7
LUZ;201010;74;0;-;961.3;69.6;4861;9.2;-1.2;24.5;82.7
LUZ;201011;49;0;-;954.9;43.9;4051;5.4;-5.9;17.2;83.1
LUZ;201012;32;7;-;958.6;121.2;1389;-0.9;-10.9;11.7;88.0
LUZ;201101;43;2;-;965.6;62.4;3245;1.3;-8.5;12.7;84.9
LUZ;201102;74;0;-;964.8;45.7;6197;2.7;-3.8;12.4;80.5
LUZ;201103;118;0;-;966.6;48.1;8177;6.5;-3.1;19.0;73.8
LUZ;201104;223;0;-;964.5;26.0;15553;12.8;2.1;25.1;62.6
LUZ;201105;244;0;-;965.6;171.7;15524;15.5;3.9;27.7;67.8
LUZ;201106;200;0;-;964.4;113.0;9108;17.1;7.3;32.5;74.7
LUZ;201107;213;0;-;961.3;169.4;10683;17.0;9.1;31.0;72.9
LUZ;201108;230;0;-;963.5;131.7;15298;19.7;9.4;32.7;73.0
LUZ;201109;161;0;-;965.8;124.7;11288;16.7;7.6;28.2;81.0
LUZ;201110;98;0;-;968.1;88.5;7552;9.8;-0.3;22.6;84.2
LUZ;201111;53;0;-;967.6;0.0;3956;5.2;-2.1;18.5;88.8
LUZ;201112;30;0;-;965.1;139.6;2017;3.8;-5.7;14.7;83.0
LUZ;201201;35;0;-;969.1;75.2;2596;2.7;-6.9;12.8;81.5
LUZ;201202;76;3;-;971.2;12.4;4445;-2.9;-13.8;14.1;74.2
LUZ;201203;163;0;-;972.0;44.3;13829;7.6;-1.8;19.6;69.2
LUZ;201204;150;0;-;953.4;101.5;6795;9.4;-2.1;29.1;71.9
LUZ;201205;228;0;-;962.8;111.6;12325;14.8;1.9;29.3;68.5
LUZ;201206;221;0;-;962.5;151.6;10757;18.2;7.7;32.0;74.7
LUZ;201207;206;0;-;964.1;86.8;10942;18.7;9.5;32.6;72.6
LUZ;201208;215;0;-;965.1;251.6;14518;19.9;9.4;33.2;74.8
LUZ;201209;132;0;-;964.0;110.8;8045;14.6;5.4;26.8;83.1
LUZ;201210;89;0;-;960.7;134.0;7017;10.0;-3.1;23.1;87.0
LUZ;201211;50;0;-;961.1;115.9;3577;5.9;-0.3;17.5;87.5
LUZ;201212;38;6;-;962.0;110.2;3074;1.7;-10.3;12.1;84.4
LUZ;201301;41;1;-;961.8;72.4;2721;1.0;-7.5;12.7;84.2
LUZ;201302;66;3;-;960.5;78.0;2936;-0.6;-9.8;10.1;79.8
LUZ;201303;99;0;-;953.8;70.5;4571;3.3;-6.1;13.7;77.0
LUZ;201304;138;0;-;961.5;83.4;6187;9.5;-0.1;24.5;73.1
LUZ;201305;173;0;-;959.2;201.0;6263;11.7;3.8;23.0;77.5
LUZ;201306;214;0;-;965.1;109.1;10077;16.6;6.9;34.0;73.6
LUZ;201307;254;0;-;966.2;103.8;15808;20.9;10.4;34.9;69.4
LUZ;201308;209;0;-;965.5;112.3;13418;19.0;10.3;33.1;74.6
LUZ;201309;142;0;-;964.1;133.7;8721;15.2;6.8;28.6;80.9
LUZ;201310;82;0;-;964.6;95.9;5432;11.9;3.7;21.5;86.4
LUZ;201311;41;0;-;963.0;120.3;2155;4.7;-4.0;17.5;84.1
LUZ;201312;48;0;-;969.8;32.0;5785;1.1;-5.2;17.0;87.8
LUZ;201401;45;0;-;958.0;54.5;3770;3.0;-4.5;12.2;85.6
LUZ;201402;84;0;-;957.5;73.4;6155;4.2;-3.6;13.8;80.6
LUZ;201403;149;0;-;963.6;37.4;11814;7.3;-1.6;20.5;72.5
LUZ;201404;179;0;-;961.3;130.2;9986;11.4;-0.1;22.0;69.8
LUZ;201405;200;0;-;963.2;148.8;9729;13.2;2.5;28.3;71.2
LUZ;201406;255;0;-;963.8;165.9;14133;18.3;7.8;34.3;68.2
LUZ;201407;183;0;-;962.4;276.8;8700;18.2;9.8;31.4;80.5
LUZ;201408;163;0;-;962.9;217.0;7452;16.9;8.6;28.0;79.7
LUZ;201409;149;0;-;965.1;66.3;9174;15.7;7.1;25.3;81.8
LUZ;201410;92;0;-;965.2;102.5;6970;12.7;2.2;23.4;85.4
LUZ;201411;48;0;-;959.2;89.4;3842;6.9;0.6;16.9;90.8
LUZ;201412;25;2;-;967.2;56.0;2061;2.9;-8.6;11.8;86.1
LUZ;201501;41;2;-;965.3;92.5;2972;2.1;-5.8;19.3;82.2
LUZ;201502;66;0;-;962.8;33.4;3814;0.1;-7.1;9.6;80.8
LUZ;201503;129;0;-;966.4;71.0;9268;6.6;-2.8;18.2;70.9
LUZ;201504;197;0;-;966.9;113.4;12697;10.5;-2.4;22.8;63.3
LUZ;201505;197;0;-;964.0;218.6;9723;14.5;5.3;28.4;72.5
LUZ;201506;237;0;-;966.0;180.5;12403;18.7;8.8;30.7;69.8
LUZ;201507;262;0;-;964.2;74.7;16255;22.6;11.1;34.8;61.3
LUZ;201508;211;0;-;963.9;100.5;13804;20.4;11.1;34.5;72.2
LUZ;201509;127;0;-;964.7;54.6;7006;13.5;5.2;26.1;76.6
LUZ;201510;76;0;-;964.6;67.1;4247;9.6;1.5;19.9;83.5
LUZ;201511;63;0;-;968.8;79.6;6396;7.2;-4.9;20.3;81.4
LUZ;201512;45;0;-;975.9;37.5;5364;3.5;-3.0;12.1;89.7
LUZ;201601;43;1;-;962.5;91.5;2740;3.1;-8.0;15.6;81.7
LUZ;201602;57;0;-;960.0;104.4;3171;4.3;-2.6;16.1;80.1
LUZ;201603;115;0;-;960.4;40.6;6688;5.2;-2.3;21.9;72.7
LUZ;201604;164;0;-;960.0;159.2;8839;9.6;0.5;20.8;74.2
LUZ;201605;199;0;-;960.9;270.5;9791;13.2;1.5;27.1;73.0
LUZ;201606;197;0;-;962.8;208.8;8101;17.0;9.9;31.8;79.7
LUZ;201607;235;0;-;966.1;176.2;12986;20.1;8.7;32.2;72.2
LUZ;201608;217;0;-;967.5;128.9;14526;19.1;10.3;31.4;75.5
LUZ;201609;157;0;-;966.4;78.3;11781;16.8;9.3;27.2;80.1
LUZ;201610;71;0;-;967.1;89.4;3610;8.9;2.0;21.0;85.9
LUZ;201611;40;0;-;962.8;74.1;2319;5.2;-2.3;13.1;84.0
LUZ;201612;34;0;-;976.4;0.9;3322;0.9;-4.0;9.8;89.1
LUZ;201701;33;8;-;968.9;76.0;1959;-2.2;-9.2;7.1;82.7
LUZ;201702;76;0;-;964.6;83.9;5505;3.8;-2.3;19.9;82.0
LUZ;201703;140;0;-;964.5;92.9;10676;8.8;-1.3;21.7;71.9
LUZ;201704;182;0;-;966.1;140.3;10686;9.3;-2.0;24.1;68.4
LUZ;201705;231;0;-;964.1;112.6;13399;15.0;1.7;30.3;69.7
LUZ;201706;256;0;-;963.3;102.7;13928;20.2;7.5;34.3;66.9
LUZ;201707;212;0;-;964.2;135.3;10762;19.6;11.2;32.2;72.4
LUZ;201708;199;0;-;965.7;152.2;12680;19.6;10.4;31.7;76.4
LUZ;201709;133;0;-;964.2;89.2;7761;13.3;4.7;24.6;79.3
LUZ;201710;112;0;-;969.5;54.9;10049;11.2;0.5;23.6;79.1
LUZ;201711;46;0;-;964.6;95.3;3106;4.8;-1.5;17.4;81.9
LUZ;201712;30;1;-;964.6;109.6;1873;1.6;-6.0;13.5;83.6
LUZ;201801;41;0;-;963.1;107.0;2600;5.2;-1.5;17.2;79.7
LUZ;201802;47;2;-;960.8;78.2;1869;-0.6;-10.5;7.4;77.6
LUZ;201803;105;1;-;951.7;92.0;4724;4.0;-6.8;13.6;78.6
LUZ;201804;223;0;-;960.4;39.0;14644;13.3;-0.5;26.9;62.1
LUZ;201805;203;0;-;961.9;134.5;10093;15.6;7.8;27.9;74.7
LUZ;201806;261;0;-;963.8;78.0;14110;19.2;9.7;30.3;67.5
LUZ;201807;267;0;-;963.5;61.2;16767;21.6;11.2;33.9;62.1
LUZ;201808;212;0;-;965.1;152.7;14259;20.9;8.9;34.4;68.0
LUZ;201809;167;0;-;968.4;138.3;12536;16.6;4.3;28.4;76.1
LUZ;201810;98;0;-;964.5;52.9;8023;11.1;0.8;22.2;81.5
LUZ;201811;40;0;-;963.3;15.4;2069;6.1;-0.8;16.5;85.8
LUZ;201812;29;0;-;968.6;112.6;1532;4.1;-5.4;14.4;84.3
